,Student_ID,Name,Gender,Age,Education_Level,Employment_Status,City,Device_Type,Internet_Connection_Quality,Course_ID,Course_Name,Category,Course_Level,Course_Duration_Days,Instructor_Rating,Login_Frequency,Average_Session_Duration_Min,Video_Completion_Rate,Discussion_Participation,Time_Spent_Hours,Days_Since_Last_Login,Notifications_Checked,Peer_Interaction_Score,Assignments_Submitted,Assignments_Missed,Quiz_Attempts,Quiz_Score_Avg,Project_Grade,Progress_Percentage,Rewatch_Count,Enrollment_Date,Payment_Mode,Fee_Paid,Discount_Used,Payment_Amount,App_Usage_Percentage,Reminder_Emails_Clicked,Support_Tickets_Raised,Satisfaction_Rating,Completed,Gender_Encoded,Education_Encoded,Employment_Encoded,Device_Encoded,Internet_Encoded,Level_Encoded,Category_Encoded,Payment_Encoded
82461,STU182461,Sneha Verma,Female,28,Bachelor,Student,Mumbai,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,26,78.7,4,3.9,20,2,10.0,5,5,8,69.4,67.6,60.9,4,10-11-2023,Credit Card,Yes,Yes,5652,68,0,2,2.4,Not Completed,0,0,2,1,0,0,4,0
82462,STU182462,Vihaan Desai,Male,31,Bachelor,Student,Indore,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,63,62.1,2,1.4,1,7,3.7,5,4,6,52.5,68.0,55.1,2,26-06-2025,Credit Card,Yes,No,2996,75,1,0,3.5,Completed,1,0,2,1,2,1,0,0
82463,STU182463,Vihaan Joshi,Female,23,Bachelor,Student,Chennai,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,39,76.5,1,0.5,2,3,6.3,3,7,4,75.4,56.7,47.6,2,11-01-2025,NetBanking,Yes,No,5864,48,3,1,3.7,Not Completed,0,0,2,0,2,2,4,3
82464,STU182464,Sakshi Singh,Male,20,Bachelor,Employed,Vadodara,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,29,55.3,2,0.5,0,8,7.8,3,7,6,81.0,68.8,40.8,4,19-04-2024,UPI,Yes,Yes,4450,52,2,1,4.8,Not Completed,1,0,0,1,2,2,4,5
82465,STU182465,Aditya Kumar,Male,27,Bachelor,Employed,Lucknow,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,33,40.6,5,0.5,10,8,3.9,6,4,3,73.1,73.7,53.9,5,25-01-2024,Scholarship,No,No,1901,55,3,0,5.0,Not Completed,1,0,0,0,2,2,4,4
82466,STU182466,Ritika Gupta,Male,23,Bachelor,Employed,Ahmedabad,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,4,36,25.4,2,0.5,3,5,9.5,4,6,1,54.6,67.4,36.3,3,22-04-2024,UPI,Yes,Yes,2945,71,4,1,4.1,Not Completed,1,0,0,1,0,1,0,5
82467,STU182467,Sneha Desai,Male,27,Bachelor,Student,Lucknow,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,32,71.6,5,0.8,8,5,7.7,6,4,6,86.4,69.5,64.5,4,14-11-2024,UPI,Yes,No,5533,60,3,3,3.7,Completed,1,0,2,0,2,2,4,5
82468,STU182468,Aarav Verma,Female,24,HighSchool,Student,Lucknow,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,3,47,43.6,3,0.5,2,4,5.5,2,8,5,53.9,84.7,31.5,3,29-11-2023,Credit Card,Yes,No,4212,48,1,0,5.0,Not Completed,0,2,2,1,0,2,3,0
82469,STU182469,Rohan Sharma,Male,23,PhD,Employed,Vadodara,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,5,37,76.4,6,0.5,0,6,7.7,5,5,5,77.9,67.0,60.1,4,25-01-2024,UPI,Yes,No,3269,100,2,1,4.4,Completed,1,4,0,1,0,1,0,5
82470,STU182470,Pooja Patel,Female,33,Bachelor,Employed,Jaipur,Mobile,Low,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,43,59.8,2,11.0,8,2,5.6,7,2,2,93.0,29.8,64.4,1,02-08-2025,Free,No,Yes,0,33,0,1,2.5,Completed,0,0,0,1,1,2,3,2
82471,STU182471,Ananya Singh,Female,26,Bachelor,Student,Kolkata,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,4,39,91.3,1,4.7,6,4,6.5,4,6,5,67.9,96.5,60.8,1,03-03-2024,Free,No,No,0,72,0,2,5.0,Completed,0,0,2,1,2,1,0,2
82472,STU182472,Vivaan Gupta,Female,21,Bachelor,Employed,Hyderabad,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,2,22,64.6,1,0.5,0,7,6.1,3,7,1,49.5,40.5,42.6,4,01-08-2024,Credit Card,Yes,No,4960,56,4,1,4.4,Completed,0,0,0,1,2,2,4,0
82473,STU182473,Rohan Iyer,Male,17,Bachelor,Employed,Surat,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,56,21.8,3,0.5,10,2,8.4,6,4,3,69.4,46.3,45.9,1,13-12-2023,UPI,Yes,No,3635,94,5,1,4.9,Completed,1,0,0,1,2,1,2,5
82474,STU182474,Isha Nair,Male,19,Bachelor,Employed,Bhopal,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,43,63.4,3,7.4,33,3,1.6,6,4,3,66.7,22.5,59.3,0,11-12-2023,Debit Card,Yes,No,4440,46,0,1,3.5,Not Completed,1,0,0,1,2,1,4,1
82475,STU182475,Pooja Reddy,Male,26,Bachelor,Student,Hyderabad,Laptop,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,8,24,94.3,4,1.2,5,8,5.9,4,6,5,88.4,41.3,59.1,1,31-10-2024,Credit Card,Yes,No,4463,54,1,1,4.3,Completed,1,0,2,0,0,2,3,0
82476,STU182476,Vivaan Bose,Male,34,Master,Student,Hyderabad,Laptop,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,20,66.2,3,8.6,5,4,6.9,2,8,5,75.3,63.9,38.4,5,21-02-2024,Free,No,No,0,97,4,2,2.6,Completed,1,3,2,0,1,2,4,2
82477,STU182477,Kavya Patel,Male,35,Bachelor,Employed,Lucknow,Tablet,High,C108,Excel for Business,Business,Beginner,25,4.1,3,30,67.4,0,0.5,17,7,8.9,5,4,4,68.8,80.1,57.6,1,08-07-2025,Free,No,No,0,100,2,1,3.7,Not Completed,1,0,0,2,0,1,0,2
82478,STU182478,Rahul Iyer,Male,21,HighSchool,Employed,Delhi,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,24,58.1,0,8.5,1,4,4.9,4,6,5,66.0,64.8,47.6,1,25-09-2025,NetBanking,Yes,No,5236,76,1,1,4.5,Not Completed,1,2,0,1,2,2,4,3
82479,STU182479,Sneha Desai,Male,29,Diploma,Student,Indore,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,25,71.0,3,8.0,5,9,7.0,8,2,3,66.9,80.6,76.9,5,12-12-2024,Debit Card,Yes,No,3398,96,2,1,5.0,Not Completed,1,1,2,1,2,1,2,1
82480,STU182480,Rahul Reddy,Male,24,Master,Employed,Nagpur,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,32,37.7,4,1.0,17,7,7.8,2,8,3,61.2,91.4,29.8,4,30-07-2025,Scholarship,No,No,1232,84,0,2,4.4,Completed,1,3,0,1,2,2,4,4
82481,STU182481,Nikhil Mehta,Male,25,Master,Employed,Hyderabad,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,17,59.3,2,0.5,1,5,4.6,6,4,3,56.5,52.2,59.4,4,29-06-2024,Scholarship,No,No,2244,61,0,1,5.0,Completed,1,3,0,1,0,2,4,4
82482,STU182482,Neha Bhardwaj,Female,33,Bachelor,Student,Pune,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,13,65.5,1,2.1,0,5,7.2,5,5,8,72.5,62.6,56.1,1,09-07-2025,Credit Card,Yes,No,6324,77,4,1,5.0,Not Completed,0,0,2,1,0,2,4,0
82483,STU182483,Sakshi Verma,Male,31,HighSchool,Employed,Surat,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,40,77.9,0,0.5,1,5,7.0,9,1,3,85.2,49.8,83.8,4,29-12-2024,UPI,Yes,No,3646,34,2,2,3.3,Completed,1,2,0,0,2,1,2,5
82484,STU182484,Neha Singh,Female,24,Bachelor,Student,Vadodara,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,7,37,70.6,3,0.5,6,4,4.1,6,4,3,67.2,76.2,64.5,2,28-01-2024,UPI,Yes,No,2986,56,1,1,4.1,Not Completed,0,0,2,0,2,1,0,5
82485,STU182485,Krishna Shah,Male,23,Bachelor,Employed,Pune,Mobile,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,2,19,68.1,2,6.4,16,7,2.6,3,7,4,83.7,51.6,44.4,3,13-09-2024,UPI,Yes,No,3634,59,3,2,2.5,Completed,1,0,0,1,0,1,1,5
82486,STU182486,Meera Gupta,Male,17,Bachelor,Employed,Pune,Mobile,Low,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,20,34.3,6,0.5,18,4,6.6,5,5,2,63.4,59.0,45.0,0,24-06-2025,Scholarship,No,No,1681,88,2,1,3.4,Completed,1,0,0,1,1,2,4,4
82487,STU182487,Ananya Singh,Female,26,Master,Employed,Jaipur,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,24,66.1,1,0.5,6,1,6.9,5,5,2,87.3,73.1,56.8,2,16-06-2024,Credit Card,Yes,No,5193,100,1,0,4.5,Completed,0,3,0,1,2,2,4,0
82488,STU182488,Aditya Gupta,Male,22,Master,Employed,Nagpur,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,36,61.0,3,1.1,0,3,6.8,3,7,2,73.4,63.2,42.5,3,07-04-2025,UPI,Yes,No,7076,67,4,1,3.4,Not Completed,1,3,0,1,2,0,4,5
82489,STU182489,Arjun Bhardwaj,Male,22,Bachelor,Unemployed,Mumbai,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,2,29,45.0,4,8.5,6,4,4.0,5,5,5,92.6,85.9,50.1,0,29-06-2024,Credit Card,Yes,No,5411,85,1,1,2.6,Completed,1,0,3,0,2,2,4,0
82490,STU182490,Neha Mehta,Female,19,HighSchool,Student,Kolkata,Laptop,Low,C101,Python Basics,Programming,Beginner,45,4.6,2,39,62.9,3,3.4,0,5,6.3,4,6,4,68.8,58.1,48.9,3,12-12-2024,Scholarship,No,No,640,80,1,2,4.6,Completed,0,2,2,0,1,1,4,4
82491,STU182491,Sai Mehta,Female,29,Bachelor,Student,Nagpur,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,29,84.1,2,6.2,9,4,7.1,3,6,2,96.3,65.3,50.7,2,28-11-2023,UPI,Yes,No,3847,64,1,1,3.8,Completed,0,0,2,1,2,1,2,5
82492,STU182492,Sakshi Nair,Male,17,Bachelor,Employed,Hyderabad,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,2,30,36.5,3,2.1,4,5,8.1,4,6,2,85.6,72.7,40.4,2,09-07-2024,NetBanking,Yes,No,3947,78,2,2,5.0,Not Completed,1,0,0,1,2,1,4,3
82493,STU182493,Ananya Nair,Female,31,Bachelor,Employed,Bhopal,Tablet,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,14,56.4,2,0.5,1,4,6.7,6,4,1,76.6,81.7,59.8,2,08-07-2025,Free,No,No,0,96,2,1,4.1,Not Completed,0,0,0,2,2,2,4,2
82494,STU182494,Isha Iyer,Female,28,Bachelor,Employed,Bhopal,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,6,28,78.0,6,2.8,2,6,7.6,5,5,2,97.8,55.8,60.1,4,18-10-2024,Credit Card,Yes,No,3999,67,1,1,4.9,Completed,0,0,0,1,0,1,4,0
82495,STU182495,Priya Kumar,Female,28,Bachelor,Student,Jaipur,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,32,67.1,2,4.5,0,9,8.3,4,5,2,73.7,69.8,51.0,4,03-08-2025,Credit Card,Yes,No,3208,97,3,1,3.5,Completed,0,0,2,0,2,1,0,0
82496,STU182496,Isha Patel,Male,17,HighSchool,Employed,Ahmedabad,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,6,17,35.7,3,6.6,4,6,4.1,3,7,6,65.9,89.9,35.0,4,10-09-2024,Scholarship,No,No,535,90,2,0,3.5,Not Completed,1,2,0,1,0,1,2,4
82497,STU182497,Aarav Bhardwaj,Female,26,HighSchool,Employed,Nagpur,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,39,23.7,0,0.5,15,6,7.4,5,5,1,64.1,100.0,43.3,1,22-07-2024,Credit Card,Yes,No,4945,70,0,0,5.0,Not Completed,0,2,0,0,0,2,4,0
82498,STU182498,Rohan Gupta,Female,24,Bachelor,Student,Pune,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,34,71.4,0,6.4,0,6,4.6,5,5,3,90.3,99.8,60.0,4,29-04-2025,NetBanking,Yes,Yes,4465,100,5,2,4.3,Completed,0,0,2,1,2,2,4,3
82499,STU182499,Sneha Gupta,Male,30,Diploma,Employed,Jaipur,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,2,38,88.8,2,8.5,4,6,9.2,5,5,5,88.9,60.5,64.1,4,15-07-2025,NetBanking,Yes,No,3150,66,2,1,4.7,Completed,1,1,0,1,2,1,0,3
82500,STU182500,Aditya Bhardwaj,Male,23,Bachelor,Student,Vadodara,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,9,43,85.2,3,6.9,11,5,5.4,5,5,5,74.1,83.0,64.0,1,09-12-2023,Free,No,Yes,0,91,6,0,4.2,Completed,1,0,2,0,2,1,4,2
82501,STU182501,Sakshi Singh,Male,27,Bachelor,Employed,Pune,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,46,92.0,1,0.5,10,5,4.3,3,6,3,62.4,71.8,53.8,2,30-05-2025,Debit Card,Yes,Yes,2838,61,1,1,3.5,Not Completed,1,0,0,1,2,1,0,1
82502,STU182502,Ritika Bose,Male,22,Bachelor,Student,Jaipur,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,12,46,69.2,2,0.5,4,9,6.9,3,7,1,71.1,87.9,46.6,2,16-10-2024,Debit Card,Yes,Yes,3851,97,1,0,3.7,Completed,1,0,2,0,2,1,4,1
82503,STU182503,Sai Verma,Male,40,Bachelor,Student,Nagpur,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,5,31,52.7,2,1.9,4,1,6.6,4,5,5,59.4,72.4,46.1,0,24-01-2025,NetBanking,Yes,No,3513,61,3,4,3.3,Completed,1,0,2,0,2,1,0,3
82504,STU182504,Aarav Patel,Female,19,Master,Employed,Delhi,Laptop,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,40,73.5,1,4.6,1,4,4.1,3,7,2,77.0,77.1,47.6,1,07-01-2024,Scholarship,No,Yes,1085,72,2,0,2.9,Completed,0,3,0,0,0,1,1,4
82505,STU182505,Sakshi Reddy,Male,27,Bachelor,Employed,Indore,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,2,41,35.2,3,0.5,1,4,5.0,5,5,7,81.6,94.4,47.0,3,24-07-2025,UPI,Yes,No,3014,77,2,0,4.1,Completed,1,0,0,1,2,1,0,5
82506,STU182506,Rahul Joshi,Male,23,Master,Student,Chennai,Laptop,Low,C101,Python Basics,Programming,Beginner,45,4.6,8,28,92.8,2,6.6,19,8,4.0,2,8,4,51.0,72.4,48.1,3,08-05-2025,UPI,Yes,No,4147,60,0,1,3.5,Not Completed,1,3,2,0,1,1,4,5
82507,STU182507,Aarav Mehta,Female,23,HighSchool,Student,Mumbai,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,23,63.4,4,8.4,9,4,7.5,4,6,1,53.7,87.6,50.6,2,20-11-2023,UPI,Yes,No,5875,18,3,0,4.9,Not Completed,0,2,2,1,2,0,4,5
82508,STU182508,Arjun Patel,Male,21,Diploma,Unemployed,Bengaluru,Mobile,Low,C108,Excel for Business,Business,Beginner,25,4.1,1,33,8.7,1,0.5,27,4,3.6,3,7,2,59.9,63.4,24.2,1,21-10-2023,Credit Card,Yes,No,3482,36,1,3,3.3,Not Completed,1,1,3,1,1,1,0,0
82509,STU182509,Kavya Singh,Female,32,Bachelor,Student,Vadodara,Laptop,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,44,73.1,2,7.9,10,1,6.0,6,3,3,93.8,71.8,65.2,1,30-07-2024,Scholarship,No,No,1706,72,3,2,4.6,Not Completed,0,0,2,0,0,1,1,4
82510,STU182510,Isha Nair,Female,26,Master,Student,Nagpur,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,62,92.9,2,9.5,19,9,7.8,8,2,6,74.5,91.8,85.1,5,25-08-2025,NetBanking,Yes,No,5352,84,6,1,4.3,Completed,0,3,2,0,2,2,4,3
82511,STU182511,Sai Patel,Male,22,Bachelor,Student,Ahmedabad,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,10,33,73.8,4,9.1,3,5,7.5,8,2,3,72.8,85.7,78.1,2,31-03-2025,Free,No,No,0,68,0,0,4.1,Not Completed,1,0,2,1,2,0,4,2
82512,STU182512,Ananya Nair,Male,24,Master,Self-Employed,Bhopal,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,37,57.2,3,9.0,1,7,10.0,4,6,4,74.4,94.6,48.8,2,27-10-2024,Credit Card,Yes,No,4331,95,4,0,4.7,Completed,1,3,1,1,0,2,3,0
82513,STU182513,Sneha Iyer,Male,27,Bachelor,Self-Employed,Bengaluru,Laptop,Low,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,2,29,81.4,0,0.8,9,3,4.0,2,8,5,62.1,77.5,44.4,1,02-05-2024,UPI,Yes,No,6012,52,2,3,4.4,Not Completed,1,0,1,0,1,0,4,5
82514,STU182514,Vivaan Shah,Female,22,Master,Student,Hyderabad,Mobile,Low,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,24,65.4,1,3.5,4,2,3.6,5,5,7,82.9,69.8,56.4,1,11-12-2024,Free,No,No,0,82,5,2,4.1,Completed,0,3,2,1,1,1,1,2
82515,STU182515,Arjun Verma,Male,23,Master,Student,Delhi,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,38,74.4,7,2.1,8,7,4.1,4,6,10,65.3,49.9,52.5,2,06-10-2025,Credit Card,Yes,No,3531,64,3,0,5.0,Completed,1,3,2,0,2,1,0,0
82516,STU182516,Nikhil Bhardwaj,Female,30,Diploma,Student,Pune,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,48,34.8,1,0.7,2,4,3.0,2,8,2,86.0,90.2,28.7,2,18-10-2024,UPI,Yes,No,4656,72,1,2,3.4,Completed,0,1,2,1,0,2,4,5
82517,STU182517,Nikhil Reddy,Female,25,Bachelor,Employed,Bhopal,Mobile,Low,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,5,42,78.6,1,0.5,4,6,5.9,3,7,2,76.6,87.2,49.9,4,01-01-2025,Credit Card,Yes,No,3995,52,2,1,4.3,Completed,0,0,0,1,1,1,1,0
82518,STU182518,Aarav Joshi,Male,30,Diploma,Student,Mumbai,Tablet,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,35,87.6,1,0.5,5,4,5.1,8,2,5,61.9,64.0,81.9,1,18-02-2024,Free,No,No,0,100,4,1,3.8,Completed,1,1,2,2,2,1,4,2
82519,STU182519,Nikhil Shah,Female,19,HighSchool,Employed,Jaipur,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,34,69.7,2,4.9,16,3,7.3,5,4,4,74.9,57.6,57.3,1,20-02-2024,UPI,Yes,No,3835,55,3,2,3.6,Completed,0,2,0,0,2,1,2,5
82520,STU182520,Sneha Shah,Male,35,Bachelor,Student,Surat,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,3,25,48.8,3,9.3,8,3,6.9,5,5,1,72.0,48.4,49.5,1,27-08-2024,UPI,Yes,Yes,2791,61,3,2,3.8,Not Completed,1,0,2,1,2,1,0,5
82521,STU182521,Pooja Nair,Female,30,Bachelor,Student,Vadodara,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,6,41,85.4,5,0.5,3,5,6.5,9,0,6,91.9,98.9,88.8,4,07-07-2024,Credit Card,Yes,No,4579,94,5,0,4.0,Completed,0,0,2,1,0,1,4,0
82522,STU182522,Rohan Reddy,Male,17,Bachelor,Employed,Mumbai,Laptop,Low,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,41,26.5,1,10.6,0,7,3.2,6,3,2,66.3,74.1,49.0,2,29-02-2024,Debit Card,Yes,No,6574,100,3,0,3.8,Not Completed,1,0,0,0,1,0,4,1
82523,STU182523,Vihaan Nair,Male,28,Master,Student,Vadodara,Laptop,High,C108,Excel for Business,Business,Beginner,25,4.1,6,37,59.3,7,3.3,4,10,7.3,4,6,4,76.7,88.8,49.2,1,09-01-2024,UPI,Yes,Yes,2899,61,4,2,3.7,Completed,1,3,2,0,0,1,0,5
82524,STU182524,Sneha Gupta,Female,27,Bachelor,Employed,Nagpur,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,13,83.8,1,1.3,0,5,6.5,3,7,5,71.0,65.6,50.6,3,10-04-2024,NetBanking,Yes,Yes,4449,70,1,1,3.2,Completed,0,0,0,1,0,2,4,3
82525,STU182525,Sakshi Patel,Female,17,Bachelor,Student,Ahmedabad,Laptop,Low,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,2,25,22.6,2,3.6,7,3,6.4,4,6,3,59.9,52.6,34.5,0,07-08-2025,UPI,Yes,No,6283,59,1,1,3.6,Not Completed,0,0,2,0,1,0,4,5
82526,STU182526,Vivaan Mehta,Male,33,Bachelor,Employed,Delhi,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,7,51,86.7,4,0.5,0,2,4.8,5,5,4,72.3,47.6,62.7,2,15-06-2024,UPI,Yes,No,3022,97,2,1,5.0,Not Completed,1,0,0,1,0,1,0,5
82527,STU182527,Priya Mehta,Male,24,Master,Self-Employed,Bengaluru,Mobile,Low,C101,Python Basics,Programming,Beginner,45,4.6,6,15,86.1,4,7.4,7,3,4.5,5,5,5,86.9,62.2,63.2,3,10-01-2025,UPI,Yes,Yes,3538,94,4,0,5.0,Not Completed,1,3,1,1,1,1,4,5
82528,STU182528,Vihaan Mehta,Male,31,Bachelor,Employed,Delhi,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,10,42,75.9,4,6.1,6,8,5.8,6,3,5,75.3,86.3,66.9,2,10-04-2024,Free,No,No,0,65,3,1,4.3,Not Completed,1,0,0,1,2,0,4,2
82529,STU182529,Aditya Bose,Male,20,HighSchool,Student,Vadodara,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,31,80.3,4,4.2,17,3,4.1,4,6,5,75.1,80.9,56.1,2,26-02-2025,UPI,Yes,No,5498,86,0,1,4.0,Completed,1,2,2,1,2,2,4,5
