,Student_ID,Name,Gender,Age,Education_Level,Employment_Status,City,Device_Type,Internet_Connection_Quality,Course_ID,Course_Name,Category,Course_Level,Course_Duration_Days,Instructor_Rating,Login_Frequency,Average_Session_Duration_Min,Video_Completion_Rate,Discussion_Participation,Time_Spent_Hours,Days_Since_Last_Login,Notifications_Checked,Peer_Interaction_Score,Assignments_Submitted,Assignments_Missed,Quiz_Attempts,Quiz_Score_Avg,Project_Grade,Progress_Percentage,Rewatch_Count,Enrollment_Date,Payment_Mode,Fee_Paid,Discount_Used,Payment_Amount,App_Usage_Percentage,Reminder_Emails_Clicked,Support_Tickets_Raised,Satisfaction_Rating,Completed,Gender_Encoded,Education_Encoded,Employment_Encoded,Device_Encoded,Internet_Encoded,Level_Encoded,Category_Encoded,Payment_Encoded
89469,STU189469,Ananya Kumar,Male,30,Bachelor,Student,Delhi,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,43,70.4,0,0.9,1,5,7.1,6,4,3,83.7,67.5,64.0,1,17-02-2025,Scholarship,No,No,2481,65,6,1,2.8,Not Completed,1,0,2,1,0,2,4,4
89470,STU189470,Pooja Bhardwaj,Male,37,Master,Student,Pune,Laptop,High,C108,Excel for Business,Business,Beginner,25,4.1,2,29,30.0,1,0.5,1,6,6.6,2,7,2,48.1,67.4,25.9,1,20-01-2025,Credit Card,Yes,No,3122,50,2,1,5.0,Not Completed,1,3,2,0,0,1,0,0
89471,STU189471,Vivaan Kumar,Female,28,Bachelor,Employed,Chennai,Mobile,Low,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,18,68.1,4,0.5,3,4,7.9,3,7,2,77.9,66.1,45.1,0,01-01-2024,Debit Card,Yes,No,3626,78,3,1,4.2,Completed,0,0,0,1,1,1,1,1
89472,STU189472,Ananya Singh,Other,24,Bachelor,Student,Hyderabad,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,33,43.5,2,8.5,2,7,9.0,7,3,5,65.2,77.0,61.1,0,31-05-2024,Credit Card,Yes,No,5171,49,2,2,4.7,Completed,2,0,2,1,0,2,4,0
89473,STU189473,Isha Joshi,Male,29,Bachelor,Employed,Hyderabad,Tablet,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,8,42,47.1,0,2.7,2,4,5.5,7,3,6,85.9,65.5,61.8,5,11-11-2024,UPI,Yes,No,3815,81,1,0,5.0,Not Completed,1,0,0,2,2,1,1,5
89474,STU189474,Priya Nair,Male,28,Bachelor,Student,Delhi,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,8,25,53.4,1,10.5,13,6,5.8,3,7,1,70.6,67.7,40.1,7,02-02-2024,Free,No,No,0,56,2,1,3.6,Not Completed,1,0,2,0,2,1,4,2
89475,STU189475,Rohan Desai,Male,29,Bachelor,Employed,Kolkata,Tablet,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,31,60.3,0,0.5,3,2,2.6,6,4,4,79.5,74.4,60.8,2,14-09-2025,UPI,Yes,No,4575,68,3,0,4.7,Completed,1,0,0,2,2,1,4,5
89476,STU189476,Priya Iyer,Male,30,Bachelor,Student,Bengaluru,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,49,53.9,3,2.1,24,1,5.6,2,8,1,58.9,43.6,33.1,1,08-07-2024,NetBanking,Yes,No,5614,81,0,2,4.9,Not Completed,1,0,2,1,2,2,4,3
89477,STU189477,Krishna Sharma,Female,28,Bachelor,Self-Employed,Mumbai,Tablet,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,35,79.0,3,6.0,8,3,5.4,4,6,0,75.7,33.1,53.3,2,18-12-2023,Credit Card,Yes,Yes,5351,4,0,2,4.5,Not Completed,0,0,1,2,2,2,4,0
89478,STU189478,Sneha Kumar,Female,29,Master,Self-Employed,Indore,Laptop,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,29,57.0,4,2.3,3,9,8.4,6,4,4,80.2,78.4,59.9,4,04-11-2024,Scholarship,No,No,2829,95,1,1,4.6,Not Completed,0,3,1,0,0,0,4,4
89479,STU189479,Nikhil Kumar,Female,22,Diploma,Employed,Delhi,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,1,36,64.5,1,11.6,16,1,10.0,1,9,0,51.4,67.3,31.9,2,31-07-2025,UPI,Yes,No,4386,41,3,0,4.2,Not Completed,0,1,0,1,2,1,4,5
89480,STU189480,Krishna Mehta,Male,17,Bachelor,Student,Ahmedabad,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,35,92.8,2,0.5,8,3,4.7,4,6,3,93.8,64.2,59.7,3,25-01-2024,Free,No,No,0,82,3,0,3.3,Completed,1,0,2,1,0,2,4,2
89481,STU189481,Sai Bose,Male,29,Bachelor,Student,Vadodara,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,37,70.6,6,0.5,1,5,5.6,3,7,8,67.6,81.0,46.7,3,26-09-2024,UPI,Yes,No,5048,78,2,1,4.0,Not Completed,1,0,2,1,2,2,4,5
89482,STU189482,Kavya Joshi,Male,25,Bachelor,Student,Pune,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,32,58.4,2,0.5,0,8,4.7,4,5,3,46.2,89.3,48.9,3,13-01-2025,Debit Card,Yes,No,5137,44,3,1,4.5,Completed,1,0,2,1,2,2,4,1
89483,STU189483,Sakshi Verma,Male,31,HighSchool,Student,Chennai,Mobile,Low,C101,Python Basics,Programming,Beginner,45,4.6,2,27,32.0,1,1.5,12,6,5.8,4,6,3,64.6,42.4,37.3,0,19-10-2023,UPI,Yes,No,4212,100,2,2,3.1,Not Completed,1,2,2,1,1,1,4,5
89484,STU189484,Ananya Reddy,Female,25,Bachelor,Unemployed,Bengaluru,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,5,74.7,0,1.0,0,5,6.1,5,4,6,88.2,74.6,59.9,2,18-12-2023,Free,No,No,0,43,2,0,2.0,Completed,0,0,3,0,0,2,4,2
89485,STU189485,Meera Sharma,Female,23,Master,Student,Lucknow,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,4,36,83.6,2,0.7,3,12,6.3,8,2,4,85.7,100.0,82.3,1,07-11-2023,UPI,Yes,No,4621,100,4,0,3.3,Completed,0,3,2,0,0,1,4,5
89486,STU189486,Pooja Kumar,Male,25,Bachelor,Employed,Jaipur,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,39,69.8,4,0.5,4,3,7.3,6,4,1,68.1,65.1,63.7,7,18-03-2025,UPI,Yes,No,4913,94,3,1,5.0,Completed,1,0,0,1,2,2,3,5
89487,STU189487,Aarav Sharma,Female,30,Bachelor,Employed,Bengaluru,Tablet,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,46,40.0,5,0.5,8,6,2.6,4,6,6,65.3,87.7,42.4,0,30-12-2024,Debit Card,Yes,No,3693,81,1,1,5.0,Not Completed,0,0,0,2,2,1,1,1
89488,STU189488,Krishna Bhardwaj,Male,24,Bachelor,Employed,Delhi,Laptop,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,2,37,62.5,1,0.5,8,2,6.7,4,6,3,60.3,51.0,48.4,1,13-11-2024,UPI,Yes,No,5937,84,2,0,4.4,Completed,1,0,0,0,0,0,4,5
89489,STU189489,Ritika Bhardwaj,Female,28,Bachelor,Student,Hyderabad,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,5,46,67.4,1,3.7,5,3,6.7,6,4,5,88.8,89.9,64.1,4,29-05-2025,Credit Card,Yes,No,3391,60,1,2,3.0,Completed,0,0,2,0,2,1,0,0
89490,STU189490,Aarav Joshi,Female,17,Bachelor,Employed,Lucknow,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,4,56,39.2,2,10.5,6,5,6.9,4,6,5,70.5,79.5,41.7,4,11-08-2024,Debit Card,Yes,No,3284,76,5,1,3.5,Not Completed,0,0,0,0,2,1,0,1
89491,STU189491,Krishna Joshi,Female,25,Bachelor,Unemployed,Jaipur,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,2,26,5.0,1,10.7,8,8,7.7,3,7,3,69.9,91.3,24.3,3,04-03-2025,Debit Card,Yes,No,3144,84,2,0,4.7,Completed,0,0,3,0,2,1,0,1
89492,STU189492,Priya Kumar,Male,17,Bachelor,Employed,Bengaluru,Tablet,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,55,77.3,3,0.5,2,5,7.7,3,7,5,65.7,72.4,48.7,0,31-05-2024,Debit Card,Yes,No,6040,44,0,1,3.0,Completed,1,0,0,2,2,2,4,1
89493,STU189493,Ritika Verma,Male,17,HighSchool,Employed,Surat,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,6,39,86.1,4,2.9,0,3,7.4,7,3,6,49.5,65.4,75.4,4,27-01-2025,UPI,Yes,No,4323,63,2,3,4.2,Completed,1,2,0,0,0,1,4,5
89494,STU189494,Aarav Iyer,Other,21,Bachelor,Employed,Lucknow,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,1,44,24.1,1,0.5,12,5,4.9,5,5,2,69.8,89.1,42.9,0,18-08-2025,UPI,Yes,No,5769,43,5,1,3.3,Completed,2,0,0,0,2,2,4,5
89495,STU189495,Ananya Iyer,Male,24,Bachelor,Student,Indore,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,32,52.8,6,2.6,2,5,4.8,5,5,1,98.8,51.2,51.1,2,02-08-2024,Debit Card,Yes,No,5241,59,5,2,3.7,Completed,1,0,2,1,2,2,4,1
89496,STU189496,Kavya Patel,Female,24,Bachelor,Student,Ahmedabad,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,32,70.5,2,0.5,1,11,7.5,6,3,7,100.0,74.8,64.4,0,20-08-2025,UPI,Yes,Yes,3397,84,3,0,5.0,Not Completed,0,0,2,1,2,1,4,5
89497,STU189497,Vihaan Reddy,Female,30,Bachelor,Employed,Mumbai,Tablet,High,C108,Excel for Business,Business,Beginner,25,4.1,2,32,82.8,2,0.5,49,3,5.0,5,5,3,56.0,60.7,62.0,2,21-01-2025,Scholarship,No,No,1230,59,3,1,3.9,Not Completed,0,0,0,2,0,1,0,4
89498,STU189498,Rohan Shah,Male,23,Bachelor,Student,Kolkata,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,30,35.4,3,0.5,3,5,6.3,3,7,3,100.0,53.5,33.1,1,01-02-2025,Debit Card,Yes,No,6158,100,1,0,4.0,Completed,1,0,2,1,2,0,4,1
89499,STU189499,Arjun Iyer,Male,24,Master,Employed,Bhopal,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,3,17,54.3,4,0.5,1,3,8.2,3,7,2,76.7,100.0,42.0,0,10-04-2025,UPI,Yes,No,4875,68,2,1,5.0,Not Completed,1,3,0,1,0,2,3,5
89500,STU189500,Arjun Kumar,Male,21,Bachelor,Employed,Mumbai,Laptop,Low,C103,Introduction to AI,Programming,Intermediate,75,4.5,7,37,76.4,5,12.9,8,8,6.8,8,2,2,96.9,74.0,78.4,5,09-09-2024,Free,No,No,0,64,0,0,3.6,Completed,1,0,0,0,1,2,4,2
89501,STU189501,Ritika Bhardwaj,Male,17,HighSchool,Student,Delhi,Laptop,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,40,51.5,0,1.8,1,5,4.9,4,6,3,71.3,62.5,45.1,1,19-11-2023,Scholarship,No,No,1474,80,5,0,3.9,Not Completed,1,2,2,0,0,0,4,4
89502,STU189502,Priya Bhardwaj,Female,19,HighSchool,Student,Kolkata,Laptop,Low,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,25,70.3,3,0.5,4,6,4.8,7,2,6,88.5,80.3,70.6,2,21-05-2025,UPI,Yes,No,3754,73,2,0,3.7,Not Completed,0,2,2,0,1,1,1,5
89503,STU189503,Sneha Verma,Male,36,Bachelor,Employed,Lucknow,Laptop,Low,C108,Excel for Business,Business,Beginner,25,4.1,7,33,65.2,0,6.3,13,5,4.5,9,1,0,64.9,52.2,79.4,4,05-11-2023,NetBanking,Yes,No,3524,71,2,1,5.0,Not Completed,1,0,0,0,1,1,0,3
89504,STU189504,Ananya Patel,Male,26,Bachelor,Student,Kolkata,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,34,82.6,4,0.5,0,6,6.3,7,3,3,45.4,82.4,75.0,2,27-02-2024,Scholarship,No,No,1311,66,2,2,4.4,Completed,1,0,2,0,0,2,4,4
89505,STU189505,Vivaan Sharma,Female,27,Diploma,Employed,Lucknow,Mobile,Low,C108,Excel for Business,Business,Beginner,25,4.1,6,40,83.0,4,1.8,0,4,5.8,6,4,5,87.4,47.8,67.4,4,25-11-2024,Free,No,No,0,74,3,1,3.2,Not Completed,0,1,0,1,1,1,0,2
89506,STU189506,Rohan Sharma,Male,32,PhD,Unemployed,Bhopal,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,43,49.7,0,2.1,19,3,5.1,3,7,4,48.1,74.0,39.1,0,29-04-2024,UPI,Yes,No,3600,62,2,1,4.4,Not Completed,1,4,3,1,2,1,2,5
89507,STU189507,Sneha Reddy,Male,26,Master,Student,Vadodara,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,40,73.5,2,0.5,3,9,7.0,5,5,3,76.2,77.7,59.6,2,15-11-2023,Free,No,No,0,75,1,1,3.5,Not Completed,1,3,2,1,2,1,1,2
89508,STU189508,Neha Desai,Male,25,Diploma,Employed,Nagpur,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,2,21,38.1,4,2.6,0,3,8.0,3,7,3,79.0,58.0,34.3,3,10-11-2023,UPI,Yes,No,3637,56,0,5,4.3,Not Completed,1,1,0,1,0,1,2,5
89509,STU189509,Nikhil Sharma,Male,17,Bachelor,Student,Ahmedabad,Mobile,Low,C108,Excel for Business,Business,Beginner,25,4.1,2,42,48.6,1,5.5,6,5,3.4,7,3,5,77.3,91.8,63.6,3,27-01-2025,NetBanking,Yes,No,3425,100,3,2,4.0,Completed,1,0,2,1,1,1,0,3
89510,STU189510,Priya Joshi,Male,35,Master,Student,Hyderabad,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,41,44.3,0,8.0,1,4,8.6,2,7,2,62.1,45.9,29.8,4,16-06-2024,NetBanking,Yes,No,4678,64,1,2,4.7,Not Completed,1,3,2,0,0,2,4,3
89511,STU189511,Sai Iyer,Female,21,Bachelor,Student,Nagpur,Tablet,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,47,41.1,0,4.1,2,9,7.4,4,6,6,61.7,82.6,42.5,1,11-09-2024,Free,No,No,0,60,0,0,4.1,Not Completed,0,0,2,2,0,2,4,2
89512,STU189512,Ritika Gupta,Male,31,HighSchool,Student,Kolkata,Mobile,Low,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,8,38,84.7,0,3.6,4,11,7.3,3,7,6,60.2,79.2,51.6,3,05-02-2025,Free,No,No,0,77,2,0,3.8,Not Completed,1,2,2,1,1,1,1,2
89513,STU189513,Aarav Gupta,Other,26,Bachelor,Employed,Chennai,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,37,48.2,0,0.5,3,4,6.6,8,1,4,47.8,67.6,68.3,3,25-09-2025,Credit Card,Yes,No,5944,27,3,1,4.2,Completed,2,0,0,0,2,0,4,0
89514,STU189514,Rohan Verma,Female,23,Bachelor,Student,Bengaluru,Mobile,Low,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,7,45,85.6,2,10.8,5,5,8.7,4,6,6,84.3,64.2,57.2,4,23-08-2024,UPI,Yes,No,4180,73,3,0,3.9,Completed,0,0,2,1,1,1,1,5
89515,STU189515,Aarav Iyer,Female,17,HighSchool,Employed,Chennai,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,4,33,62.1,1,5.3,0,2,8.5,5,5,3,64.3,94.2,56.4,2,04-08-2025,NetBanking,Yes,Yes,2803,80,3,0,3.7,Not Completed,0,2,0,0,2,1,0,3
89516,STU189516,Neha Mehta,Female,29,Master,Student,Vadodara,Mobile,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,7,30,50.9,3,0.5,1,12,6.3,8,2,4,91.5,56.4,68.6,1,29-08-2024,NetBanking,Yes,No,3894,80,0,1,5.0,Not Completed,0,3,2,1,0,1,1,3
89517,STU189517,Sakshi Nair,Male,28,Bachelor,Employed,Kolkata,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,31,23.5,1,0.5,1,3,5.5,8,2,5,69.5,70.9,59.8,2,27-10-2023,Free,No,No,0,84,2,0,4.1,Not Completed,1,0,0,1,2,1,2,2
89518,STU189518,Sneha Mehta,Female,17,Diploma,Student,Mumbai,Mobile,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,26,26.9,0,1.8,23,3,10.0,7,2,7,53.8,62.6,54.5,0,09-05-2024,Free,No,No,0,76,5,2,3.5,Completed,0,1,2,1,1,1,2,2
89519,STU189519,Kavya Kumar,Male,30,Diploma,Student,Ahmedabad,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,26,96.3,1,5.5,2,3,7.0,7,3,4,83.1,76.1,79.5,3,28-02-2025,Scholarship,No,No,1305,60,1,0,5.0,Completed,1,1,2,1,2,1,2,4
89520,STU189520,Sneha Sharma,Female,24,PhD,Employed,Indore,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,2,32,37.9,3,4.7,7,4,4.7,5,5,1,55.5,55.5,46.0,2,27-12-2024,UPI,Yes,No,5481,54,3,1,4.3,Not Completed,0,4,0,1,2,2,4,5
89521,STU189521,Meera Iyer,Female,28,Bachelor,Student,Vadodara,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,25,88.7,2,0.5,19,1,8.8,5,5,2,70.1,60.8,64.1,3,12-10-2024,Debit Card,Yes,No,3162,40,0,2,3.8,Completed,0,0,2,1,0,1,2,1
89522,STU189522,Rahul Joshi,Male,36,Bachelor,Self-Employed,Bengaluru,Mobile,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,5,51,90.1,0,6.2,3,3,3.5,3,7,3,67.8,95.0,54.3,5,17-04-2025,Free,No,No,0,81,1,2,3.8,Completed,1,0,1,1,0,1,1,2
