,Student_ID,Name,Gender,Age,Education_Level,Employment_Status,City,Device_Type,Internet_Connection_Quality,Course_ID,Course_Name,Category,Course_Level,Course_Duration_Days,Instructor_Rating,Login_Frequency,Average_Session_Duration_Min,Video_Completion_Rate,Discussion_Participation,Time_Spent_Hours,Days_Since_Last_Login,Notifications_Checked,Peer_Interaction_Score,Assignments_Submitted,Assignments_Missed,Quiz_Attempts,Quiz_Score_Avg,Project_Grade,Progress_Percentage,Rewatch_Count,Enrollment_Date,Payment_Mode,Fee_Paid,Discount_Used,Payment_Amount,App_Usage_Percentage,Reminder_Emails_Clicked,Support_Tickets_Raised,Satisfaction_Rating,Completed,Gender_Encoded,Education_Encoded,Employment_Encoded,Device_Encoded,Internet_Encoded,Level_Encoded,Category_Encoded,Payment_Encoded
51977,STU151977,Nikhil Mehta,Male,17,Master,Employed,Jaipur,Laptop,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,46,52.7,2,10.3,14,5,9.3,8,2,13,91.9,69.2,69.9,1,08-07-2025,Scholarship,No,No,2415,100,2,0,5.0,Completed,1,3,0,0,0,0,4,4
51978,STU151978,Rohan Bose,Male,34,Bachelor,Employed,Mumbai,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,17,87.4,1,14.5,7,5,10.0,5,5,1,75.9,75.3,64.3,4,01-12-2024,Free,No,No,0,55,3,0,3.1,Completed,1,0,0,0,2,2,4,2
51979,STU151979,Neha Desai,Female,32,Bachelor,Self-Employed,Chennai,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,32,33.9,4,7.7,5,6,4.7,4,6,5,81.0,71.4,39.4,2,16-03-2024,Credit Card,Yes,No,3986,43,4,1,4.3,Completed,0,0,1,0,2,1,4,0
51980,STU151980,Meera Gupta,Male,22,Bachelor,Employed,Nagpur,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,26,50.1,1,4.1,6,5,7.2,5,5,3,46.5,70.7,51.1,2,06-01-2025,UPI,Yes,No,5208,52,2,1,4.1,Not Completed,1,0,0,1,2,2,4,5
51981,STU151981,Krishna Kumar,Male,23,Bachelor,Employed,Bhopal,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,5,39,77.3,3,0.5,1,6,5.5,7,2,9,70.0,79.1,73.0,1,15-02-2024,Free,No,Yes,0,100,3,1,3.9,Not Completed,1,0,0,0,0,1,4,2
51982,STU151982,Aditya Desai,Male,21,Bachelor,Employed,Indore,Laptop,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,3,31,56.2,4,0.5,0,2,6.3,4,6,5,62.4,58.6,46.6,1,12-10-2024,Scholarship,No,No,1192,33,0,1,4.6,Not Completed,1,0,0,0,2,2,3,4
51983,STU151983,Isha Verma,Female,28,Master,Student,Pune,Laptop,Low,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,22,54.0,1,0.7,10,5,5.3,2,8,0,73.2,78.7,34.8,3,05-10-2025,UPI,Yes,No,5691,34,2,1,4.4,Completed,0,3,2,0,1,2,4,5
51984,STU151984,Vivaan Joshi,Female,17,PhD,Student,Surat,Laptop,Low,C108,Excel for Business,Business,Beginner,25,4.1,6,38,94.4,2,0.5,5,8,6.9,4,5,4,86.0,40.5,59.1,0,16-08-2025,UPI,Yes,No,3552,72,2,2,3.9,Completed,0,4,2,0,1,1,0,5
51985,STU151985,Krishna Bose,Other,22,Bachelor,Student,Ahmedabad,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,20,54.5,5,5.3,24,8,8.8,2,8,3,61.5,84.1,35.3,3,15-06-2025,Free,No,No,0,51,3,0,5.0,Not Completed,2,0,2,1,2,2,4,2
51986,STU151986,Ritika Sharma,Female,20,Master,Student,Lucknow,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,4,24,40.4,4,0.5,6,3,4.6,2,8,6,95.2,45.2,28.4,1,26-01-2024,UPI,Yes,No,3199,72,1,0,3.3,Not Completed,0,3,2,1,2,1,0,5
51987,STU151987,Ananya Mehta,Male,38,Bachelor,Employed,Delhi,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,50,61.6,4,0.7,5,5,4.3,5,5,7,75.7,57.8,54.4,1,22-03-2025,NetBanking,Yes,No,5159,80,3,1,5.0,Completed,1,0,0,0,0,2,4,3
51988,STU151988,Ritika Shah,Female,22,Bachelor,Student,Indore,Laptop,High,C108,Excel for Business,Business,Beginner,25,4.1,4,37,34.8,2,0.5,7,7,6.8,3,7,8,62.1,58.7,33.1,4,23-08-2025,Debit Card,Yes,Yes,2668,100,4,0,5.0,Not Completed,0,0,2,0,0,1,0,1
51989,STU151989,Isha Mehta,Female,18,Bachelor,Employed,Bengaluru,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,35,43.2,1,5.6,5,4,8.5,8,2,3,71.7,60.4,66.1,5,06-09-2024,UPI,Yes,No,4571,44,0,1,4.4,Completed,0,0,0,1,2,1,4,5
51990,STU151990,Krishna Singh,Female,29,Bachelor,Student,Nagpur,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,39,89.1,1,2.8,2,5,8.4,7,3,5,68.2,79.8,77.2,1,22-05-2025,Debit Card,Yes,Yes,3613,93,1,1,3.8,Completed,0,0,2,0,2,1,1,1
51991,STU151991,Ritika Bose,Female,26,Bachelor,Employed,Mumbai,Mobile,Low,C101,Python Basics,Programming,Beginner,45,4.6,5,24,62.3,0,0.5,8,7,5.7,6,4,7,43.0,60.9,60.8,2,20-08-2025,Credit Card,Yes,No,4671,54,1,0,4.2,Completed,0,0,0,1,1,1,4,0
51992,STU151992,Sakshi Sharma,Male,19,Master,Student,Kolkata,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,44,65.2,1,0.5,2,6,3.7,3,7,5,92.4,51.6,43.4,3,09-02-2025,Scholarship,No,No,1332,73,1,1,4.0,Not Completed,1,3,2,1,2,2,4,4
51993,STU151993,Rohan Verma,Female,28,HighSchool,Student,Bengaluru,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,26,42.4,0,0.5,2,8,10.0,4,6,5,66.7,71.0,42.4,6,01-12-2024,Scholarship,No,No,1801,67,1,2,2.7,Not Completed,0,2,2,1,0,0,4,4
51994,STU151994,Kavya Gupta,Female,23,Diploma,Student,Chennai,Laptop,High,C108,Excel for Business,Business,Beginner,25,4.1,4,34,78.0,1,0.5,0,5,9.2,7,3,5,94.4,66.0,72.6,3,22-04-2024,UPI,Yes,No,3295,94,3,0,3.5,Completed,0,1,2,0,0,1,0,5
51995,STU151995,Meera Joshi,Female,21,Bachelor,Student,Kolkata,Tablet,High,C108,Excel for Business,Business,Beginner,25,4.1,2,30,52.7,2,0.5,0,5,6.4,4,6,1,80.6,54.4,45.1,4,12-04-2025,UPI,Yes,No,2977,32,3,0,4.1,Not Completed,0,0,2,2,0,1,0,5
51996,STU151996,Sneha Bhardwaj,Male,35,Bachelor,Employed,Delhi,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,60,60.0,4,5.1,0,9,10.0,6,4,1,72.3,90.6,61.5,3,23-10-2023,Scholarship,No,No,1777,79,5,1,4.1,Not Completed,1,0,0,0,2,2,4,4
51997,STU151997,Isha Shah,Female,25,HighSchool,Student,Bengaluru,Laptop,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,2,40,62.4,5,2.0,14,2,8.8,6,3,6,70.9,54.3,60.6,3,02-01-2025,Scholarship,No,Yes,1163,99,4,1,4.6,Completed,0,2,2,0,0,1,2,4
51998,STU151998,Rohan Gupta,Female,37,Bachelor,Student,Hyderabad,Mobile,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,2,26,35.2,1,2.2,12,4,5.9,7,3,4,57.6,62.7,57.5,2,16-01-2025,UPI,Yes,No,3579,80,1,0,3.2,Completed,0,0,2,1,1,1,2,5
51999,STU151999,Aarav Kumar,Female,20,Bachelor,Self-Employed,Kolkata,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,8,21,75.4,3,13.0,2,4,5.6,7,3,8,98.0,95.4,73.1,6,08-01-2024,Credit Card,Yes,No,4158,57,3,0,4.6,Not Completed,0,0,1,1,0,1,4,0
52000,STU152000,Ananya Joshi,Female,17,Bachelor,Employed,Nagpur,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,3,21,76.8,4,11.5,5,10,6.6,4,6,3,74.4,67.4,54.2,1,22-09-2025,UPI,Yes,No,4503,47,2,0,4.3,Not Completed,0,0,0,1,2,1,4,5
52001,STU152001,Vihaan Singh,Female,26,Bachelor,Student,Lucknow,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,6,20,58.6,2,0.5,1,5,8.0,5,5,3,67.1,82.7,54.6,6,30-10-2023,Credit Card,Yes,Yes,2529,66,5,2,4.6,Completed,0,0,2,1,0,1,0,0
52002,STU152002,Neha Joshi,Female,21,PhD,Employed,Lucknow,Mobile,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,36,49.0,1,2.1,6,4,6.0,7,2,3,62.4,66.7,62.5,1,01-08-2024,UPI,Yes,No,5475,67,2,2,4.8,Completed,0,4,0,1,1,2,4,5
52003,STU152003,Krishna Singh,Female,21,Diploma,Employed,Nagpur,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,2,16,81.2,2,0.5,9,5,6.5,3,7,1,55.6,56.4,49.2,2,10-05-2024,UPI,Yes,No,5852,71,2,1,4.6,Not Completed,0,1,0,1,2,0,4,5
52004,STU152004,Pooja Desai,Female,29,Bachelor,Employed,Kolkata,Tablet,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,7,29,75.5,3,4.4,0,10,8.1,5,5,3,77.1,61.4,59.5,4,23-12-2023,Debit Card,Yes,No,6228,67,4,0,4.3,Completed,0,0,0,2,0,2,4,1
52005,STU152005,Pooja Sharma,Female,17,Bachelor,Self-Employed,Lucknow,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,9,43,43.7,2,7.4,4,4,6.3,6,4,3,73.7,81.6,55.4,4,21-10-2024,Credit Card,Yes,No,5195,58,1,1,3.5,Not Completed,0,0,1,0,2,2,4,0
52006,STU152006,Vivaan Desai,Male,33,Master,Student,Jaipur,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,2,30,74.7,3,0.5,9,4,8.9,3,7,4,60.7,55.0,46.9,5,07-09-2025,Debit Card,Yes,No,4077,63,2,1,4.3,Completed,1,3,2,1,2,1,4,1
52007,STU152007,Vihaan Gupta,Female,24,Bachelor,Student,Ahmedabad,Laptop,Low,C108,Excel for Business,Business,Beginner,25,4.1,4,41,55.2,2,0.5,0,8,6.4,5,4,6,74.9,59.5,52.3,2,29-06-2025,Credit Card,Yes,No,3431,93,3,0,3.9,Completed,0,0,2,0,1,1,0,0
52008,STU152008,Sai Iyer,Male,28,Master,Self-Employed,Bengaluru,Tablet,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,36,81.2,3,0.5,6,9,5.8,5,5,3,69.7,100.0,63.4,4,08-04-2024,Debit Card,Yes,No,3638,80,3,0,3.6,Completed,1,3,1,2,2,1,1,1
52009,STU152009,Kavya Joshi,Female,24,Master,Employed,Lucknow,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,15,70.5,3,0.5,9,2,9.4,4,6,5,71.9,77.6,52.6,3,29-07-2024,UPI,Yes,No,6858,80,1,2,3.7,Not Completed,0,3,0,1,0,0,4,5
52010,STU152010,Neha Joshi,Male,29,HighSchool,Student,Chennai,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,34,60.5,3,0.5,11,7,7.7,5,5,2,79.2,84.5,55.4,6,05-08-2024,NetBanking,Yes,No,3849,65,1,1,5.0,Not Completed,1,2,2,0,2,1,4,3
52011,STU152011,Pooja Joshi,Female,35,Bachelor,Employed,Surat,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,7,28,79.8,5,0.8,23,8,2.5,7,3,1,78.9,40.2,71.9,3,07-11-2024,Free,No,No,0,85,2,2,4.4,Not Completed,0,0,0,0,2,0,4,2
52012,STU152012,Sneha Mehta,Male,25,Bachelor,Student,Nagpur,Mobile,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,36,69.5,4,3.0,0,4,5.3,5,5,5,87.1,53.7,57.0,4,22-12-2024,Debit Card,Yes,Yes,4336,100,1,1,5.0,Not Completed,1,0,2,1,1,2,4,1
52013,STU152013,Sneha Iyer,Female,30,Bachelor,Employed,Nagpur,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,23,66.9,2,6.2,2,7,4.1,4,6,6,70.6,60.3,50.4,6,10-09-2025,Credit Card,Yes,No,4536,60,4,0,4.1,Completed,0,0,0,1,0,2,4,0
52014,STU152014,Aditya Kumar,Male,19,Bachelor,Employed,Nagpur,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,1,22,67.7,1,0.5,21,3,3.0,5,5,2,62.7,78.6,57.6,1,16-03-2024,UPI,Yes,No,5296,83,2,0,2.7,Completed,1,0,0,0,2,2,4,5
52015,STU152015,Aditya Joshi,Male,24,Bachelor,Student,Bengaluru,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,37,68.8,3,6.5,1,8,1.9,7,3,3,79.1,73.6,69.8,4,23-08-2025,Free,No,No,0,92,2,0,3.9,Completed,1,0,2,0,2,2,4,2
52016,STU152016,Isha Sharma,Male,30,Diploma,Student,Jaipur,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,33,78.5,1,0.5,4,7,7.4,2,8,4,73.4,65.3,42.7,2,26-07-2024,Free,No,No,0,67,2,1,4.3,Not Completed,1,1,2,1,2,1,4,2
52017,STU152017,Isha Nair,Male,19,Bachelor,Student,Indore,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,10,35,58.7,3,7.9,14,3,8.1,6,3,7,59.7,87.0,60.9,2,19-08-2024,UPI,Yes,Yes,5759,64,6,2,4.7,Not Completed,1,0,2,1,2,0,4,5
52018,STU152018,Rohan Gupta,Other,21,Diploma,Student,Nagpur,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,45,78.3,3,2.8,11,3,3.5,5,5,1,53.9,71.6,61.0,2,08-03-2025,Debit Card,Yes,No,4611,30,3,0,3.2,Not Completed,2,1,2,0,2,2,4,1
52019,STU152019,Vivaan Desai,Male,17,Bachelor,Student,Delhi,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,6,31,51.4,2,1.9,4,7,5.2,4,6,6,85.8,64.7,45.2,3,27-06-2024,Scholarship,No,No,554,60,6,0,3.6,Not Completed,1,0,2,0,2,1,2,4
52020,STU152020,Krishna Bose,Female,21,Bachelor,Student,Bhopal,Mobile,Low,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,13,46.3,0,0.5,1,5,7.9,2,7,1,69.1,57.2,31.1,0,05-06-2025,Scholarship,No,No,521,66,4,0,5.0,Not Completed,0,0,2,1,1,2,4,4
52021,STU152021,Arjun Reddy,Female,22,PhD,Student,Lucknow,Laptop,Low,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,52,81.7,1,2.0,2,4,6.7,4,6,6,73.1,59.2,55.6,2,11-11-2023,UPI,Yes,No,4139,37,2,0,4.4,Completed,0,4,2,0,1,2,3,5
52022,STU152022,Sakshi Bhardwaj,Female,37,HighSchool,Employed,Kolkata,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,1,42,45.9,2,2.0,7,4,7.5,6,4,4,83.8,64.0,55.3,3,27-04-2025,Free,No,No,0,78,3,1,4.8,Not Completed,0,2,0,0,2,1,4,2
52023,STU152023,Rahul Desai,Female,22,Master,Employed,Kolkata,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,8,22,80.3,2,0.5,3,4,4.4,6,4,5,70.1,92.1,68.7,0,26-06-2025,Free,No,No,0,89,6,0,5.0,Completed,0,3,0,1,0,2,3,2
52024,STU152024,Sneha Desai,Male,20,Bachelor,Unemployed,Pune,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,7,30,64.0,5,5.9,0,9,8.8,4,6,5,81.3,76.1,50.2,1,29-10-2024,UPI,Yes,No,4666,51,6,0,4.0,Completed,1,0,3,1,2,1,4,5
52025,STU152025,Aditya Singh,Male,19,Bachelor,Student,Nagpur,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,7,48,72.9,1,5.6,1,4,5.8,6,4,6,67.2,61.6,64.6,4,02-04-2025,UPI,Yes,No,3748,83,2,1,5.0,Completed,1,0,2,1,2,1,2,5
52026,STU152026,Rohan Shah,Female,18,Bachelor,Employed,Hyderabad,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,26,67.1,3,2.0,1,3,5.6,4,6,3,51.1,78.8,51.4,0,13-04-2025,UPI,Yes,No,6313,61,2,2,3.0,Not Completed,0,0,0,0,2,0,4,5
52027,STU152027,Sneha Mehta,Male,28,Bachelor,Student,Vadodara,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,39,56.9,6,0.5,3,4,3.5,3,7,6,88.7,43.7,40.1,1,12-07-2024,Free,No,No,0,92,2,1,3.7,Not Completed,1,0,2,0,2,2,4,2
52028,STU152028,Rohan Sharma,Female,28,HighSchool,Student,Jaipur,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,23,56.1,3,0.5,13,3,4.9,4,6,4,77.8,53.4,46.3,4,03-01-2024,UPI,Yes,No,4341,84,4,1,3.8,Not Completed,0,2,2,0,2,1,4,5
52029,STU152029,Vihaan Gupta,Male,48,HighSchool,Student,Pune,Laptop,Low,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,37,63.9,5,7.8,19,7,5.0,5,5,7,93.1,53.8,55.1,2,30-11-2023,Debit Card,Yes,No,4857,38,2,3,3.2,Completed,1,2,2,0,1,2,3,1
52030,STU152030,Arjun Singh,Female,29,Diploma,Student,Lucknow,Mobile,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,37,48.8,2,13.9,24,5,6.9,4,6,4,83.4,75.8,44.9,1,18-10-2024,Free,No,Yes,0,57,2,1,3.6,Not Completed,0,1,2,1,1,2,4,2
52031,STU152031,Aarav Kumar,Male,31,Bachelor,Student,Mumbai,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,26,89.2,2,3.0,8,2,6.5,6,4,2,64.4,44.1,69.4,1,17-02-2025,Free,No,Yes,0,55,1,0,4.2,Not Completed,1,0,2,1,2,1,4,2
52032,STU152032,Isha Bhardwaj,Female,23,Bachelor,Student,Surat,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,38,82.0,5,0.5,9,4,7.7,6,4,4,81.6,100.0,69.7,3,10-04-2025,UPI,Yes,No,5271,67,1,0,5.0,Not Completed,0,0,2,1,2,2,4,5
52033,STU152033,Ananya Bose,Male,26,Master,Student,Kolkata,Mobile,Low,C108,Excel for Business,Business,Beginner,25,4.1,3,50,65.9,0,0.5,1,3,5.8,5,5,3,73.6,72.5,56.7,3,13-07-2024,UPI,Yes,No,3449,83,3,0,4.3,Not Completed,1,3,2,1,1,1,0,5
52034,STU152034,Kavya Desai,Female,32,Master,Student,Ahmedabad,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,37,89.9,1,0.5,8,6,4.5,4,6,5,96.1,61.7,58.5,2,25-06-2024,Debit Card,Yes,Yes,3201,6,3,0,4.7,Completed,0,3,2,1,2,1,2,1
52035,STU152035,Isha Reddy,Female,30,Bachelor,Student,Lucknow,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,7,28,87.3,1,4.6,4,7,9.8,2,8,5,83.0,80.0,46.6,1,04-01-2024,UPI,Yes,No,4281,86,2,1,2.9,Not Completed,0,0,2,0,2,1,4,5
52036,STU152036,Rohan Bhardwaj,Female,29,Bachelor,Student,Nagpur,Mobile,Low,C103,Introduction to AI,Programming,Intermediate,75,4.5,2,31,72.4,3,3.5,8,6,2.0,2,8,3,56.1,87.3,41.7,4,03-08-2024,Free,No,No,0,96,4,2,3.3,Completed,0,0,2,1,1,2,4,2
52037,STU152037,Krishna Reddy,Female,30,HighSchool,Student,Surat,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,25,51.1,2,6.3,12,3,5.6,5,5,7,61.1,53.4,50.6,4,05-04-2025,Free,No,Yes,0,45,2,2,4.1,Completed,0,2,2,1,0,2,4,2
52038,STU152038,Rohan Gupta,Male,22,Bachelor,Student,Delhi,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,3,38,85.9,2,0.5,6,4,6.9,5,5,4,88.6,57.3,62.9,2,01-01-2024,UPI,Yes,Yes,3264,27,3,0,4.5,Completed,1,0,2,1,2,1,4,5
52039,STU152039,Krishna Verma,Male,24,Diploma,Student,Jaipur,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,27,44.0,2,3.4,5,7,7.1,7,3,2,87.8,44.7,59.6,1,25-01-2025,Debit Card,Yes,No,3648,86,1,1,2.6,Completed,1,1,2,1,0,1,2,1
52040,STU152040,Isha Verma,Male,22,HighSchool,Student,Bengaluru,Tablet,High,C108,Excel for Business,Business,Beginner,25,4.1,6,43,17.0,6,5.2,8,5,4.5,4,5,5,77.8,65.0,33.2,1,25-12-2024,Free,No,No,0,48,3,1,4.2,Not Completed,1,2,2,2,0,1,0,2
52041,STU152041,Ritika Desai,Female,22,Diploma,Student,Bengaluru,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,43,45.5,2,9.1,13,4,5.5,7,3,2,69.6,79.6,61.9,3,26-02-2025,Credit Card,Yes,Yes,3255,55,3,0,2.5,Completed,0,1,2,1,2,1,2,0
52042,STU152042,Priya Nair,Female,38,Diploma,Employed,Surat,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,35,59.6,1,3.7,23,5,5.2,4,6,5,63.4,73.6,48.5,2,15-11-2024,Free,No,Yes,0,77,3,2,4.7,Completed,0,1,0,1,0,0,4,2
52043,STU152043,Arjun Kumar,Male,19,Bachelor,Student,Bengaluru,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,2,50,55.1,1,5.3,1,2,7.7,2,8,9,77.9,67.4,34.7,0,11-01-2024,UPI,Yes,No,6040,62,1,1,4.1,Completed,1,0,2,1,2,2,4,5
52044,STU152044,Vivaan Bhardwaj,Female,28,Master,Employed,Ahmedabad,Laptop,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,30,44.7,3,5.7,1,9,6.0,7,3,4,70.1,50.8,60.2,1,09-09-2024,Debit Card,Yes,Yes,3962,51,0,0,4.3,Completed,0,3,0,0,0,2,3,1
52045,STU152045,Kavya Gupta,Male,31,HighSchool,Unemployed,Indore,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,5,31,43.5,4,0.8,3,7,5.4,5,5,8,72.1,74.1,48.9,4,20-01-2025,UPI,Yes,No,3625,84,6,0,3.8,Not Completed,1,2,3,0,2,1,1,5
