,Student_ID,Name,Gender,Age,Education_Level,Employment_Status,City,Device_Type,Internet_Connection_Quality,Course_ID,Course_Name,Category,Course_Level,Course_Duration_Days,Instructor_Rating,Login_Frequency,Average_Session_Duration_Min,Video_Completion_Rate,Discussion_Participation,Time_Spent_Hours,Days_Since_Last_Login,Notifications_Checked,Peer_Interaction_Score,Assignments_Submitted,Assignments_Missed,Quiz_Attempts,Quiz_Score_Avg,Project_Grade,Progress_Percentage,Rewatch_Count,Enrollment_Date,Payment_Mode,Fee_Paid,Discount_Used,Payment_Amount,App_Usage_Percentage,Reminder_Emails_Clicked,Support_Tickets_Raised,Satisfaction_Rating,Completed,Gender_Encoded,Education_Encoded,Employment_Encoded,Device_Encoded,Internet_Encoded,Level_Encoded,Category_Encoded,Payment_Encoded
73332,STU173332,Meera Reddy,Male,29,Bachelor,Employed,Vadodara,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,23,63.9,2,0.5,8,5,3.8,7,3,4,72.0,66.2,67.7,3,10-10-2024,UPI,Yes,Yes,2956,67,4,0,3.6,Completed,1,0,0,1,2,1,2,5
73333,STU173333,Aditya Joshi,Female,21,Bachelor,Unemployed,Chennai,Tablet,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,37,65.7,1,3.6,5,2,5.8,5,5,4,67.2,70.4,56.5,5,27-09-2024,UPI,Yes,No,4606,76,2,1,3.9,Not Completed,0,0,3,2,0,2,4,5
73334,STU173334,Rahul Mehta,Male,41,Bachelor,Employed,Hyderabad,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,7,30,40.9,1,0.5,2,6,7.4,6,4,4,86.7,59.9,53.3,3,26-11-2023,UPI,Yes,No,3964,49,2,0,4.6,Completed,1,0,0,0,2,1,4,5
73335,STU173335,Priya Sharma,Female,19,Master,Student,Pune,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,41,62.9,0,1.8,16,4,4.9,7,3,7,84.7,61.7,67.1,0,29-08-2025,Free,No,No,0,75,1,1,4.6,Not Completed,0,3,2,1,2,1,4,2
73336,STU173336,Sai Reddy,Female,19,Master,Student,Jaipur,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,4,38,52.5,0,8.2,10,2,7.0,2,8,2,67.4,80.3,34.4,1,10-03-2025,Scholarship,No,No,1532,76,4,1,3.5,Completed,0,3,2,1,0,1,4,4
73337,STU173337,Sai Verma,Female,25,Master,Student,Kolkata,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,45,83.6,1,6.2,2,4,7.5,5,5,1,76.9,78.5,63.2,1,05-12-2023,Debit Card,Yes,No,4624,69,2,1,3.6,Completed,0,3,2,1,2,2,4,1
73338,STU173338,Nikhil Iyer,Male,26,Bachelor,Employed,Surat,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,2,9,81.0,4,0.5,0,2,5.9,1,9,2,51.7,41.7,36.5,2,13-08-2025,Debit Card,Yes,No,4261,21,1,1,4.6,Not Completed,1,0,0,1,2,1,4,1
73339,STU173339,Sai Shah,Male,31,Bachelor,Employed,Kolkata,Tablet,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,21,33.2,0,0.5,19,9,9.0,3,7,3,63.5,62.8,32.8,2,06-08-2024,NetBanking,Yes,No,4360,42,0,0,5.0,Not Completed,1,0,0,2,2,1,4,3
73340,STU173340,Krishna Singh,Male,29,Bachelor,Employed,Nagpur,Mobile,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,45,36.8,5,0.5,7,6,8.6,4,5,5,32.1,55.7,39.7,1,27-02-2025,UPI,Yes,Yes,3003,65,1,2,3.5,Not Completed,1,0,0,1,1,1,2,5
73341,STU173341,Sakshi Kumar,Female,33,Master,Employed,Indore,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,45,50.5,2,2.7,16,4,7.2,2,8,2,82.4,90.7,34.2,0,09-02-2024,Credit Card,Yes,No,5449,72,0,1,3.3,Not Completed,0,3,0,1,0,2,4,0
73342,STU173342,Isha Patel,Female,29,Bachelor,Student,Chennai,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,30,91.1,2,0.5,6,8,4.6,4,6,2,54.4,60.3,58.9,5,30-12-2023,Scholarship,No,No,2016,29,3,1,4.5,Not Completed,0,0,2,0,2,1,4,4
73343,STU173343,Vihaan Patel,Male,25,Bachelor,Employed,Chennai,Tablet,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,6,50,64.5,4,7.4,2,10,5.8,6,4,4,79.2,70.8,62.1,2,14-04-2024,Scholarship,No,No,531,100,3,2,4.9,Completed,1,0,0,2,0,0,4,4
73344,STU173344,Ritika Bose,Female,27,HighSchool,Student,Hyderabad,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,30,73.0,3,1.3,5,1,4.7,6,4,6,74.6,62.6,64.7,5,23-03-2025,UPI,Yes,No,4586,71,3,1,3.9,Completed,0,2,2,1,2,2,4,5
73345,STU173345,Neha Iyer,Female,29,Bachelor,Student,Vadodara,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,51,93.4,1,3.5,8,6,5.9,6,4,2,59.6,84.7,72.9,3,19-01-2025,NetBanking,Yes,No,5295,38,1,1,5.0,Not Completed,0,0,2,1,0,2,4,3
73346,STU173346,Sneha Patel,Male,33,Bachelor,Student,Chennai,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,10,32,56.4,3,6.7,7,8,4.5,7,2,3,80.7,74.1,65.4,2,09-02-2025,UPI,Yes,No,5954,79,5,1,4.6,Completed,1,0,2,0,0,2,4,5
73347,STU173347,Vivaan Singh,Male,29,Bachelor,Student,Indore,Tablet,High,C101,Python Basics,Programming,Beginner,45,4.6,9,33,17.5,2,1.3,8,6,2.7,3,6,0,85.3,85.5,28.4,3,25-01-2025,UPI,Yes,No,4511,100,3,0,5.0,Not Completed,1,0,2,2,0,1,4,5
73348,STU173348,Priya Joshi,Female,32,Bachelor,Employed,Bhopal,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,44,86.9,0,0.5,13,5,6.7,6,4,1,72.7,60.2,69.4,1,19-08-2025,Free,No,No,0,68,1,2,3.4,Completed,0,0,0,1,2,1,1,2
73349,STU173349,Krishna Bhardwaj,Male,34,HighSchool,Employed,Mumbai,Laptop,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,8,22,43.3,3,6.2,17,2,6.5,4,6,2,85.6,57.4,42.0,5,23-07-2024,UPI,Yes,No,3657,77,2,0,3.2,Completed,1,2,0,0,1,1,2,5
73350,STU173350,Neha Singh,Male,26,Bachelor,Student,Delhi,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,36,70.8,2,0.5,2,6,4.5,6,3,9,83.9,83.5,64.9,2,13-08-2024,UPI,Yes,No,3478,59,2,0,4.3,Not Completed,1,0,2,1,2,1,2,5
73351,STU173351,Kavya Singh,Female,17,Master,Employed,Hyderabad,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,20,48.3,2,0.5,1,8,9.7,5,5,2,82.5,63.9,50.1,2,15-10-2024,Debit Card,Yes,No,4530,74,3,2,4.4,Not Completed,0,3,0,1,2,1,4,1
73352,STU173352,Kavya Kumar,Male,18,Master,Student,Jaipur,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,2,46,93.2,8,0.5,8,6,8.6,6,4,0,75.7,37.5,70.5,3,10-07-2024,UPI,Yes,No,3519,47,2,0,3.8,Completed,1,3,2,1,0,1,0,5
73353,STU173353,Pooja Bhardwaj,Male,18,Master,Student,Bengaluru,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,38,35.8,0,4.8,6,9,6.5,4,5,1,79.9,79.2,40.5,4,06-03-2025,Free,No,No,0,81,1,0,3.1,Completed,1,3,2,1,2,1,4,2
73354,STU173354,Aarav Gupta,Female,24,Master,Self-Employed,Chennai,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,32,53.9,1,9.6,2,5,8.0,5,4,5,77.4,53.4,51.5,3,03-05-2025,Scholarship,No,No,295,73,1,0,4.6,Not Completed,0,3,1,1,0,2,4,4
73355,STU173355,Neha Verma,Female,25,Bachelor,Student,Nagpur,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,2,37,26.4,2,1.0,11,4,6.1,5,5,2,81.6,94.5,44.0,1,30-11-2023,UPI,Yes,Yes,4419,56,3,1,3.7,Not Completed,0,0,2,0,2,2,4,5
73356,STU173356,Priya Singh,Male,38,HighSchool,Student,Mumbai,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,6,25,47.0,2,0.5,0,9,7.2,3,6,1,59.2,73.7,38.1,2,11-11-2024,Credit Card,Yes,No,6927,63,1,1,4.7,Not Completed,1,2,2,1,2,0,4,0
73357,STU173357,Sai Kumar,Female,38,HighSchool,Student,Delhi,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,5,77.1,3,0.5,25,4,2.7,3,7,5,81.7,78.0,48.9,1,10-08-2024,UPI,Yes,No,4463,69,1,0,4.3,Completed,0,2,2,1,0,2,3,5
73358,STU173358,Meera Reddy,Female,43,Bachelor,Student,Jaipur,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,37,37.5,0,6.2,5,2,5.5,6,4,3,78.6,62.6,52.2,1,14-08-2024,UPI,Yes,No,6695,51,2,1,4.1,Not Completed,0,0,2,0,2,0,4,5
73359,STU173359,Meera Shah,Female,28,Bachelor,Employed,Jaipur,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,44,45.1,2,0.5,0,7,6.7,4,6,2,80.8,76.5,43.6,2,15-11-2024,Scholarship,No,No,2088,52,5,1,4.5,Not Completed,0,0,0,0,0,2,4,4
73360,STU173360,Rohan Shah,Male,27,Bachelor,Student,Bengaluru,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,24,89.9,3,0.5,4,5,6.1,5,5,6,72.7,73.6,65.1,3,23-05-2024,UPI,Yes,No,4022,54,2,1,4.2,Completed,1,0,2,1,2,1,4,5
73361,STU173361,Rohan Shah,Male,21,Bachelor,Student,Hyderabad,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,8,14,11.8,5,11.9,0,5,4.3,5,5,7,54.6,68.7,37.6,0,25-01-2025,UPI,Yes,No,3757,43,3,1,4.3,Completed,1,0,2,1,2,1,2,5
73362,STU173362,Neha Patel,Female,17,Bachelor,Student,Surat,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,8,25,64.1,0,0.6,8,5,8.1,7,3,5,76.8,61.8,67.5,4,24-06-2024,Credit Card,Yes,No,5291,58,2,0,3.8,Completed,0,0,2,0,0,2,4,0
73363,STU173363,Krishna Reddy,Male,29,Master,Student,Indore,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,43,57.6,2,9.9,4,5,8.3,5,5,8,62.7,52.5,52.8,2,06-05-2024,Free,No,No,0,57,2,1,5.0,Not Completed,1,3,2,1,0,0,4,2
73364,STU173364,Arjun Desai,Female,27,Bachelor,Student,Mumbai,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,7,46,85.2,4,11.1,27,8,2.8,6,4,7,81.4,80.9,69.9,1,07-02-2025,NetBanking,Yes,No,4229,100,5,0,2.8,Completed,0,0,2,0,2,1,4,3
73365,STU173365,Priya Bhardwaj,Male,23,Bachelor,Unemployed,Indore,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,45,59.4,4,0.5,15,5,5.6,6,4,7,73.9,73.3,60.4,2,30-04-2024,UPI,Yes,No,4367,58,4,1,4.6,Completed,1,0,3,1,2,1,1,5
73366,STU173366,Aarav Nair,Male,18,HighSchool,Student,Surat,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,7,63,79.8,5,9.4,5,4,6.5,7,3,3,73.5,56.5,72.7,3,18-12-2023,Credit Card,Yes,No,3468,66,2,0,2.7,Completed,1,2,2,0,2,1,2,0
73367,STU173367,Rahul Shah,Female,23,Bachelor,Student,Vadodara,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,7,45,80.9,3,11.7,2,13,8.3,3,7,5,83.4,85.7,50.6,3,23-09-2025,UPI,Yes,No,6765,74,4,0,4.5,Not Completed,0,0,2,1,0,0,4,5
73368,STU173368,Arjun Mehta,Female,19,Master,Student,Bengaluru,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,29,79.8,1,0.5,19,3,8.0,3,7,2,73.1,71.4,49.5,0,08-12-2023,UPI,Yes,Yes,3946,60,1,2,4.6,Not Completed,0,3,2,0,0,2,4,5
73369,STU173369,Aditya Shah,Male,29,HighSchool,Employed,Delhi,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,7,49,65.8,1,11.0,1,8,7.4,2,8,3,79.9,83.3,39.2,1,01-01-2024,UPI,Yes,No,4001,46,2,0,4.9,Completed,1,2,0,1,2,1,4,5
73370,STU173370,Rahul Bose,Female,17,Bachelor,Employed,Vadodara,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,29,23.3,2,5.7,1,6,5.8,7,3,2,77.3,45.5,52.4,4,25-11-2023,Free,No,No,0,92,2,0,4.8,Not Completed,0,0,0,1,2,2,4,2
73371,STU173371,Vivaan Desai,Female,22,HighSchool,Student,Kolkata,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,21,20.3,3,1.2,8,2,6.7,5,5,2,48.7,61.2,40.2,3,21-07-2025,Free,No,No,0,48,3,2,4.4,Not Completed,0,2,2,0,0,2,4,2
73372,STU173372,Sai Kumar,Male,25,Bachelor,Student,Bengaluru,Laptop,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,48,46.1,1,9.2,0,6,4.7,7,3,3,63.9,84.8,62.4,2,20-08-2025,NetBanking,Yes,Yes,2997,79,2,1,4.5,Not Completed,1,0,2,0,1,1,2,3
73373,STU173373,Neha Reddy,Female,17,Master,Student,Jaipur,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,34,92.9,4,0.8,10,3,8.2,4,5,6,80.9,62.1,59.6,1,29-09-2024,NetBanking,Yes,No,5520,62,0,0,3.9,Completed,0,3,2,1,2,2,4,3
73374,STU173374,Pooja Sharma,Male,29,Diploma,Student,Hyderabad,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,8,40,53.0,2,14.3,10,4,3.5,6,4,8,75.5,89.0,59.0,1,01-04-2025,UPI,Yes,Yes,3220,50,8,1,5.0,Completed,1,1,2,1,2,1,2,5
73375,STU173375,Rahul Joshi,Female,26,Master,Employed,Ahmedabad,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,2,26,34.7,2,4.5,0,6,3.5,5,5,4,65.7,52.2,44.8,3,09-06-2024,UPI,Yes,No,6111,50,3,1,3.8,Not Completed,0,3,0,1,0,2,4,5
73376,STU173376,Vivaan Joshi,Male,28,Diploma,Employed,Bhopal,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,46,73.5,6,5.1,5,7,4.8,4,6,2,74.3,83.6,53.9,1,14-04-2024,NetBanking,Yes,No,3917,60,2,0,3.2,Not Completed,1,1,0,1,2,1,4,3
73377,STU173377,Krishna Bose,Male,26,HighSchool,Student,Indore,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,35,89.9,2,10.0,3,8,5.6,4,6,1,68.9,50.0,58.0,3,02-10-2025,UPI,Yes,No,6301,86,1,1,3.6,Completed,1,2,2,1,2,2,4,5
73378,STU173378,Pooja Desai,Male,38,Bachelor,Student,Surat,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,8,41,62.2,4,0.5,20,8,3.3,5,5,1,70.5,72.4,55.4,5,24-03-2025,UPI,Yes,No,3128,73,8,2,4.7,Not Completed,1,0,2,1,2,1,0,5
73379,STU173379,Ananya Mehta,Female,34,Bachelor,Employed,Jaipur,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,1,27,64.1,1,7.7,8,4,7.5,4,6,0,59.5,65.4,49.7,1,13-01-2025,Free,No,No,0,70,2,1,5.0,Completed,0,0,0,0,2,1,4,2
73380,STU173380,Sai Verma,Female,21,Bachelor,Employed,Jaipur,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,31,63.8,3,0.9,5,3,4.1,6,4,3,79.3,56.9,61.2,0,11-07-2024,UPI,Yes,No,4880,66,1,0,2.6,Completed,0,0,0,1,0,2,3,5
73381,STU173381,Meera Shah,Female,17,Bachelor,Employed,Nagpur,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,32,43.8,4,2.7,2,4,7.3,8,2,5,54.4,63.3,66.5,0,24-01-2024,UPI,Yes,No,6759,58,3,1,4.0,Completed,0,0,0,1,2,0,4,5
