,Student_ID,Name,Gender,Age,Education_Level,Employment_Status,City,Device_Type,Internet_Connection_Quality,Course_ID,Course_Name,Category,Course_Level,Course_Duration_Days,Instructor_Rating,Login_Frequency,Average_Session_Duration_Min,Video_Completion_Rate,Discussion_Participation,Time_Spent_Hours,Days_Since_Last_Login,Notifications_Checked,Peer_Interaction_Score,Assignments_Submitted,Assignments_Missed,Quiz_Attempts,Quiz_Score_Avg,Project_Grade,Progress_Percentage,Rewatch_Count,Enrollment_Date,Payment_Mode,Fee_Paid,Discount_Used,Payment_Amount,App_Usage_Percentage,Reminder_Emails_Clicked,Support_Tickets_Raised,Satisfaction_Rating,Completed,Gender_Encoded,Education_Encoded,Employment_Encoded,Device_Encoded,Internet_Encoded,Level_Encoded,Category_Encoded,Payment_Encoded
21297,STU121297,Rohan Desai,Female,28,Master,Student,Ahmedabad,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,2,37,81.0,2,0.5,13,10,5.0,5,5,3,73.7,57.1,61.2,2,14-03-2024,Scholarship,No,Yes,1239,64,2,1,4.1,Completed,0,3,2,1,2,1,4,4
21298,STU121298,Ananya Verma,Female,20,Bachelor,Employed,Chennai,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,7,53,83.0,2,4.0,0,3,1.6,5,5,5,42.9,89.0,63.5,1,02-04-2024,Scholarship,No,Yes,2071,64,2,0,4.1,Not Completed,0,0,0,1,2,0,4,4
21299,STU121299,Ritika Bhardwaj,Male,25,Bachelor,Student,Indore,Laptop,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,32,66.0,1,1.6,0,6,8.0,3,7,0,72.3,67.0,44.5,3,21-05-2024,Debit Card,Yes,Yes,3204,97,1,0,4.0,Not Completed,1,0,2,0,1,1,2,1
21300,STU121300,Priya Joshi,Male,23,HighSchool,Student,Delhi,Laptop,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,8,16,60.4,2,0.5,23,8,5.2,4,6,4,61.7,61.2,48.2,0,12-12-2024,Credit Card,Yes,No,4294,46,4,1,3.9,Not Completed,1,2,2,0,0,1,1,0
21301,STU121301,Pooja Nair,Female,28,Bachelor,Student,Ahmedabad,Mobile,Low,C103,Introduction to AI,Programming,Intermediate,75,4.5,7,42,57.3,1,11.8,1,11,5.2,4,6,4,80.6,83.6,48.2,3,07-12-2024,UPI,Yes,No,5206,75,0,1,3.9,Completed,0,0,2,1,1,2,4,5
21302,STU121302,Aarav Singh,Female,21,Diploma,Unemployed,Hyderabad,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,31,67.1,3,0.5,21,8,2.6,4,6,6,67.3,69.2,51.0,0,19-02-2024,Free,No,No,0,93,1,2,2.6,Not Completed,0,1,3,1,2,2,4,2
21303,STU121303,Sakshi Reddy,Male,28,Bachelor,Employed,Pune,Tablet,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,30,75.1,1,0.5,7,7,6.9,2,8,0,61.5,70.7,41.8,2,15-07-2025,Credit Card,Yes,No,3821,29,1,1,4.6,Completed,1,0,0,2,0,1,2,0
21304,STU121304,Priya Desai,Female,32,Bachelor,Self-Employed,Ahmedabad,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,36,30.3,2,3.4,13,4,6.8,3,7,1,73.6,8.7,29.0,1,24-11-2024,NetBanking,Yes,No,3946,91,2,0,4.6,Not Completed,0,0,1,0,2,1,4,3
21305,STU121305,Pooja Reddy,Female,23,Bachelor,Employed,Mumbai,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,61,65.6,4,3.1,9,5,8.3,5,5,7,66.9,67.2,56.3,4,16-06-2025,UPI,Yes,No,3676,59,4,0,5.0,Completed,0,0,0,1,2,1,2,5
21306,STU121306,Neha Bhardwaj,Female,29,Master,Employed,Delhi,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,24,27.9,2,0.5,1,6,6.9,2,8,2,79.9,71.4,25.3,2,07-12-2023,Free,No,No,0,74,2,0,4.1,Not Completed,0,3,0,0,2,2,4,2
21307,STU121307,Krishna Verma,Female,23,Master,Employed,Hyderabad,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,2,25,15.3,2,0.5,3,3,2.1,8,2,5,65.2,55.8,56.2,3,16-08-2025,Free,No,No,0,77,4,1,3.9,Not Completed,0,3,0,1,2,1,0,2
21308,STU121308,Priya Mehta,Female,23,Master,Student,Pune,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,49,47.5,4,0.5,0,9,7.2,7,3,9,81.7,65.7,61.9,0,14-04-2024,Credit Card,Yes,No,3273,43,0,2,2.7,Not Completed,0,3,2,1,0,1,2,0
21309,STU121309,Aditya Mehta,Male,23,Master,Student,Vadodara,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,42,66.0,4,3.2,2,4,6.2,6,4,4,69.6,58.4,62.0,3,30-03-2025,Credit Card,Yes,No,3163,70,2,1,3.3,Completed,1,3,2,1,2,1,2,0
21310,STU121310,Meera Patel,Female,17,Master,Student,Jaipur,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,3,41,41.2,2,8.6,6,4,7.2,5,5,2,71.6,51.2,47.0,3,19-03-2024,UPI,Yes,No,4135,68,1,0,3.6,Completed,0,3,2,1,0,1,4,5
21311,STU121311,Isha Mehta,Male,34,Bachelor,Student,Indore,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,33,32.1,6,0.5,3,1,2.7,4,6,3,68.6,76.9,39.1,3,13-02-2025,Free,No,No,0,77,3,0,5.0,Not Completed,1,0,2,1,2,1,2,2
21312,STU121312,Krishna Gupta,Male,24,Bachelor,Student,Bengaluru,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,30,44.4,2,2.0,1,6,8.1,4,6,2,81.5,70.7,43.1,2,10-02-2025,Debit Card,Yes,No,5445,70,2,2,3.4,Not Completed,1,0,2,1,0,2,4,1
21313,STU121313,Sakshi Reddy,Female,26,Master,Student,Delhi,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,27,78.4,2,0.5,4,9,4.2,6,3,2,66.9,59.7,66.4,3,10-11-2023,Free,No,No,0,62,2,1,3.3,Completed,0,3,2,0,2,2,4,2
21314,STU121314,Sai Iyer,Female,19,Bachelor,Student,Kolkata,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,3,49,38.5,1,3.8,4,3,3.7,7,3,5,72.5,69.6,58.9,2,13-10-2024,Debit Card,Yes,No,4026,47,4,2,4.3,Not Completed,0,0,2,1,0,1,4,1
21315,STU121315,Aditya Singh,Female,17,Master,Student,Nagpur,Laptop,Low,C108,Excel for Business,Business,Beginner,25,4.1,6,43,37.1,5,15.1,0,7,8.3,7,3,3,65.3,77.3,58.9,3,27-05-2024,Credit Card,Yes,No,3275,73,0,1,5.0,Completed,0,3,2,0,1,1,0,0
21316,STU121316,Arjun Mehta,Female,29,Bachelor,Student,Jaipur,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,32,90.4,0,0.5,7,5,6.6,4,6,2,75.0,68.7,59.1,3,25-04-2025,Free,No,Yes,0,69,2,1,3.5,Completed,0,0,2,1,2,1,4,2
21317,STU121317,Meera Bose,Other,33,Bachelor,Employed,Lucknow,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,31,92.1,1,3.9,6,6,8.7,2,8,2,79.4,56.3,47.0,2,20-12-2024,Free,No,No,0,72,2,1,3.9,Completed,2,0,0,0,2,2,4,2
21318,STU121318,Rohan Reddy,Male,30,Master,Employed,Chennai,Laptop,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,34,69.5,2,0.5,15,6,8.7,4,6,7,86.2,68.6,51.7,4,21-02-2025,NetBanking,Yes,No,4557,59,3,1,4.2,Not Completed,1,3,0,0,2,2,3,3
21319,STU121319,Ananya Verma,Female,25,Bachelor,Student,Mumbai,Mobile,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,16,70.8,0,3.8,9,6,8.3,5,5,1,65.9,58.6,57.7,2,29-11-2024,Credit Card,Yes,No,3176,79,1,1,4.8,Not Completed,0,0,2,1,1,1,2,0
21320,STU121320,Vivaan Patel,Male,27,Master,Student,Bengaluru,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,3,36,81.0,3,0.5,6,6,7.2,7,3,4,88.7,62.5,73.5,4,07-02-2024,UPI,Yes,No,4588,50,1,0,4.1,Completed,1,3,2,1,2,1,4,5
21321,STU121321,Arjun Iyer,Male,28,Bachelor,Student,Ahmedabad,Laptop,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,12,70.3,1,0.5,1,3,5.5,7,3,6,51.6,53.2,69.3,2,04-01-2024,UPI,Yes,Yes,4107,76,2,1,3.6,Not Completed,1,0,2,0,0,2,3,5
21322,STU121322,Priya Iyer,Male,23,Bachelor,Student,Ahmedabad,Laptop,High,C108,Excel for Business,Business,Beginner,25,4.1,5,38,68.7,2,3.3,2,8,8.1,6,4,5,82.1,69.1,63.5,4,08-08-2025,NetBanking,Yes,Yes,2858,52,4,2,4.8,Completed,1,0,2,0,0,1,0,3
21323,STU121323,Kavya Bhardwaj,Female,35,Bachelor,Student,Chennai,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,3,31,71.8,2,1.3,0,1,4.9,5,5,3,75.7,94.7,59.9,3,19-04-2025,Credit Card,Yes,No,4312,34,4,0,3.6,Not Completed,0,0,2,1,2,2,3,0
21324,STU121324,Sai Kumar,Female,20,Bachelor,Student,Surat,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,35,42.4,1,3.3,8,6,9.1,5,5,3,61.1,65.3,48.1,2,29-02-2024,Free,No,Yes,0,63,4,1,3.4,Not Completed,0,0,2,1,2,1,1,2
21325,STU121325,Krishna Iyer,Male,20,HighSchool,Unemployed,Delhi,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,7,34,63.4,2,5.9,5,2,5.1,3,7,5,56.7,72.5,43.8,4,21-07-2025,UPI,Yes,No,5247,31,1,1,4.6,Completed,1,2,3,1,2,2,4,5
21326,STU121326,Neha Shah,Female,18,Bachelor,Employed,Surat,Tablet,Low,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,31,73.0,2,4.0,1,1,5.1,5,5,4,77.8,55.5,58.3,3,15-09-2025,Free,No,No,0,78,6,2,4.7,Completed,0,0,0,2,1,0,4,2
21327,STU121327,Ritika Reddy,Female,22,HighSchool,Employed,Indore,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,36,28.2,5,5.3,1,2,8.3,8,2,3,98.1,51.5,60.5,2,03-11-2024,Credit Card,Yes,No,5155,84,3,1,3.7,Completed,0,2,0,0,2,2,4,0
21328,STU121328,Arjun Desai,Male,26,Master,Employed,Mumbai,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,15,78.0,1,8.8,13,1,9.2,4,6,4,54.3,44.8,53.5,3,23-01-2024,UPI,Yes,No,4903,71,3,1,3.3,Not Completed,1,3,0,1,2,2,3,5
21329,STU121329,Ananya Reddy,Male,25,Diploma,Unemployed,Hyderabad,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,4,19,28.8,2,0.5,5,6,7.8,8,2,4,82.9,91.5,62.7,2,10-09-2025,Free,No,No,0,75,1,2,5.0,Not Completed,1,1,3,1,0,1,0,2
21330,STU121330,Ritika Nair,Male,18,PhD,Student,Surat,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,6,29,55.1,4,4.1,4,14,5.6,7,3,7,63.5,66.9,64.6,1,08-11-2024,UPI,Yes,No,4197,61,4,0,4.4,Not Completed,1,4,2,1,0,1,4,5
21331,STU121331,Aditya Reddy,Female,24,Bachelor,Employed,Ahmedabad,Laptop,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,42,80.1,5,7.8,2,5,5.5,7,3,3,90.5,87.2,74.4,3,26-03-2025,UPI,Yes,No,3346,79,0,1,4.3,Not Completed,0,0,0,0,0,1,2,5
21332,STU121332,Rohan Nair,Other,34,Bachelor,Employed,Chennai,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,23,62.2,1,0.5,0,10,6.4,6,4,6,80.7,73.1,61.4,2,17-07-2025,Free,No,No,0,19,1,1,3.4,Completed,2,0,0,1,2,2,3,2
21333,STU121333,Ananya Reddy,Female,21,Bachelor,Employed,Delhi,Laptop,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,35,77.2,1,0.5,1,5,5.4,6,4,1,75.7,72.9,66.7,3,18-05-2024,Free,No,No,0,77,2,0,4.9,Not Completed,0,0,0,0,1,1,2,2
21334,STU121334,Ananya Kumar,Male,19,Bachelor,Student,Jaipur,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,5,37,69.2,5,0.5,0,7,3.7,4,6,3,58.7,88.8,52.7,4,12-10-2024,NetBanking,Yes,No,4126,49,1,1,3.5,Not Completed,1,0,2,0,2,1,1,3
21335,STU121335,Priya Bose,Male,26,Master,Employed,Ahmedabad,Tablet,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,7,43,68.6,0,0.5,36,3,4.7,4,6,5,38.4,53.7,50.7,3,14-10-2024,Scholarship,No,No,1048,80,3,0,3.6,Completed,1,3,0,2,0,1,2,4
21336,STU121336,Sneha Singh,Female,31,Bachelor,Employed,Nagpur,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,28,73.3,1,6.5,1,5,7.7,5,5,6,83.6,70.0,59.2,1,04-09-2024,Debit Card,Yes,No,5988,83,4,0,4.6,Not Completed,0,0,0,1,0,0,4,1
21337,STU121337,Sneha Joshi,Female,24,Bachelor,Employed,Chennai,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,6,21,96.0,2,0.5,2,5,6.7,2,8,5,66.4,62.8,48.7,3,29-09-2024,UPI,Yes,No,3940,56,3,0,2.6,Completed,0,0,0,0,2,1,4,5
21338,STU121338,Nikhil Desai,Female,27,HighSchool,Student,Bengaluru,Laptop,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,45,64.6,2,5.1,0,2,7.6,5,5,1,78.1,83.5,56.8,2,30-03-2025,UPI,Yes,No,5043,86,2,0,1.7,Not Completed,0,2,2,0,1,2,4,5
21339,STU121339,Nikhil Nair,Female,30,Bachelor,Employed,Bengaluru,Laptop,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,2,47,46.7,0,0.5,6,3,8.5,3,7,7,79.9,63.3,37.5,4,19-12-2024,NetBanking,Yes,No,4943,60,2,0,3.7,Completed,0,0,0,0,1,2,4,3
21340,STU121340,Nikhil Sharma,Male,26,Bachelor,Student,Nagpur,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,35,23.5,1,3.2,4,6,9.1,4,6,1,76.5,56.9,35.1,0,22-07-2025,NetBanking,Yes,No,5294,79,1,0,4.6,Completed,1,0,2,1,0,2,4,3
21341,STU121341,Aarav Mehta,Female,29,Bachelor,Unemployed,Surat,Laptop,Low,C108,Excel for Business,Business,Beginner,25,4.1,3,26,32.0,2,0.5,2,3,7.4,1,9,4,71.4,48.5,19.6,2,04-06-2024,Free,No,No,0,29,4,1,4.3,Not Completed,0,0,3,0,1,1,0,2
21342,STU121342,Vihaan Nair,Female,19,Diploma,Employed,Nagpur,Mobile,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,34,35.8,1,12.4,66,7,9.5,3,7,2,85.4,93.3,35.2,2,16-06-2025,Free,No,No,0,62,1,1,4.4,Not Completed,0,1,0,1,0,1,1,2
21343,STU121343,Arjun Bose,Male,25,Bachelor,Student,Surat,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,2,41,54.5,4,0.5,30,7,3.4,3,7,3,63.8,67.2,40.4,2,17-06-2024,Scholarship,No,Yes,1355,66,1,0,4.3,Not Completed,1,0,2,1,2,2,4,4
21344,STU121344,Neha Shah,Female,35,Diploma,Employed,Delhi,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,26,59.4,1,4.1,3,3,4.5,5,5,2,55.1,44.0,53.0,3,17-09-2024,Credit Card,Yes,No,5125,65,2,3,3.8,Not Completed,0,1,0,0,2,2,4,0
21345,STU121345,Sakshi Patel,Female,38,Bachelor,Student,Kolkata,Mobile,Low,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,29,57.1,0,3.8,2,4,6.8,5,5,1,66.7,69.9,53.5,1,20-11-2024,UPI,Yes,No,6604,59,2,4,2.8,Not Completed,0,0,2,1,1,0,4,5
21346,STU121346,Kavya Sharma,Male,26,Master,Employed,Hyderabad,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,7,35,72.2,0,0.5,0,10,4.2,4,6,5,63.5,73.2,52.9,2,26-03-2024,NetBanking,Yes,Yes,3845,73,3,2,3.8,Not Completed,1,3,0,0,0,1,4,3
21347,STU121347,Sneha Desai,Female,24,Master,Student,Nagpur,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,37,68.7,2,6.7,31,2,3.2,4,5,5,59.1,89.2,52.5,3,01-05-2025,Free,No,Yes,0,83,2,2,3.6,Completed,0,3,2,1,2,0,4,2
21348,STU121348,Priya Verma,Female,28,Bachelor,Student,Delhi,Tablet,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,37,85.8,5,8.7,2,6,8.2,10,0,5,75.8,42.2,92.2,3,25-11-2023,UPI,Yes,No,4295,84,3,1,5.0,Completed,0,0,2,2,0,2,3,5
21349,STU121349,Aarav Gupta,Female,29,Bachelor,Unemployed,Kolkata,Laptop,Low,C108,Excel for Business,Business,Beginner,25,4.1,5,41,80.9,4,7.1,5,9,6.9,6,4,4,100.0,75.0,68.1,4,19-03-2025,Scholarship,No,No,693,80,6,1,3.1,Completed,0,0,3,0,1,1,0,4
21350,STU121350,Aditya Singh,Male,22,Bachelor,Unemployed,Indore,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,45,78.0,4,0.5,2,2,5.9,6,4,4,84.2,77.8,67.2,5,07-06-2025,Credit Card,Yes,No,4914,62,2,0,5.0,Completed,1,0,3,1,2,2,4,0
21351,STU121351,Aditya Sharma,Male,17,HighSchool,Employed,Nagpur,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,6,36,33.7,3,3.9,31,3,7.1,6,4,4,96.9,68.2,51.2,2,09-02-2024,Credit Card,Yes,Yes,3669,48,0,1,2.4,Not Completed,1,2,0,0,0,1,4,0
21352,STU121352,Rahul Bose,Male,28,Bachelor,Employed,Indore,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,15,32.4,4,1.2,2,8,9.2,5,5,2,71.5,44.6,43.6,2,04-08-2025,Scholarship,No,No,2376,59,2,1,4.3,Not Completed,1,0,0,1,0,2,4,4
21353,STU121353,Kavya Bhardwaj,Male,31,Bachelor,Self-Employed,Surat,Laptop,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,40,68.2,0,7.8,12,6,4.4,4,5,5,69.0,38.7,49.8,2,18-12-2023,Credit Card,Yes,No,6924,91,4,0,4.9,Not Completed,1,0,1,0,0,0,4,0
21354,STU121354,Sneha Iyer,Female,26,Bachelor,Employed,Surat,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,6,38,74.2,1,3.3,2,3,8.3,8,2,4,79.0,55.3,76.7,1,12-06-2024,Free,No,No,0,56,1,1,3.9,Not Completed,0,0,0,1,0,1,4,2
