,Student_ID,Name,Gender,Age,Education_Level,Employment_Status,City,Device_Type,Internet_Connection_Quality,Course_ID,Course_Name,Category,Course_Level,Course_Duration_Days,Instructor_Rating,Login_Frequency,Average_Session_Duration_Min,Video_Completion_Rate,Discussion_Participation,Time_Spent_Hours,Days_Since_Last_Login,Notifications_Checked,Peer_Interaction_Score,Assignments_Submitted,Assignments_Missed,Quiz_Attempts,Quiz_Score_Avg,Project_Grade,Progress_Percentage,Rewatch_Count,Enrollment_Date,Payment_Mode,Fee_Paid,Discount_Used,Payment_Amount,App_Usage_Percentage,Reminder_Emails_Clicked,Support_Tickets_Raised,Satisfaction_Rating,Completed,Gender_Encoded,Education_Encoded,Employment_Encoded,Device_Encoded,Internet_Encoded,Level_Encoded,Category_Encoded,Payment_Encoded
3809,STU103809,Pooja Joshi,Male,21,Master,Student,Mumbai,Laptop,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,48,64.3,2,6.8,15,5,5.4,4,6,4,87.4,80.2,50.5,2,08-07-2025,NetBanking,Yes,No,3451,22,2,1,4.6,Not Completed,1,3,2,0,0,1,2,3
3810,STU103810,Priya Shah,Female,32,Diploma,Student,Kolkata,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,55,59.8,6,4.1,2,5,5.1,5,5,2,63.7,60.1,53.9,3,01-11-2024,Free,No,No,0,78,4,1,2.8,Not Completed,0,1,2,0,2,1,1,2
3811,STU103811,Arjun Nair,Male,28,Bachelor,Student,Delhi,Mobile,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,42,90.9,6,6.8,0,3,10.0,3,6,3,75.3,57.1,52.7,1,01-10-2025,UPI,Yes,No,3986,100,3,0,4.7,Completed,1,0,2,1,0,1,1,5
3812,STU103812,Priya Verma,Female,26,Master,Student,Vadodara,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,27,75.2,0,5.6,2,6,5.7,6,4,3,65.5,42.2,64.4,5,27-05-2024,NetBanking,Yes,No,5769,70,3,1,3.2,Not Completed,0,3,2,0,2,2,4,3
3813,STU103813,Pooja Joshi,Male,30,Bachelor,Employed,Chennai,Tablet,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,17,79.9,5,1.1,1,5,7.9,7,3,1,73.6,59.2,72.9,2,09-08-2024,Free,No,No,0,63,2,3,4.2,Not Completed,1,0,0,2,1,2,4,2
3814,STU103814,Rohan Mehta,Male,32,Bachelor,Student,Jaipur,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,5,33,33.8,2,0.5,2,4,6.1,3,7,2,63.2,79.8,33.8,2,10-11-2023,Credit Card,Yes,No,2991,35,2,3,4.6,Not Completed,1,0,2,0,2,1,0,0
3815,STU103815,Nikhil Singh,Male,37,Bachelor,Unemployed,Lucknow,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,21,42.3,6,4.4,20,5,3.9,5,5,3,87.7,66.4,48.1,0,22-01-2025,Scholarship,No,No,2087,61,6,0,3.1,Completed,1,0,3,0,2,0,4,4
3816,STU103816,Aarav Mehta,Female,23,Bachelor,Student,Jaipur,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,32,60.5,2,0.5,0,4,6.1,3,7,3,89.1,80.2,43.2,1,10-11-2024,Debit Card,Yes,No,5505,67,4,0,4.4,Not Completed,0,0,2,0,0,2,4,1
3817,STU103817,Aarav Reddy,Male,19,Master,Employed,Chennai,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,7,27,43.8,4,0.5,2,9,8.4,5,5,5,76.8,85.2,49.6,1,24-12-2024,Debit Card,Yes,No,6027,79,2,0,4.7,Completed,1,3,0,1,0,0,4,1
3818,STU103818,Aditya Mehta,Female,26,Bachelor,Employed,Ahmedabad,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,24,73.1,3,7.4,5,9,7.1,3,7,5,79.3,51.7,46.2,4,18-07-2024,UPI,Yes,No,5370,79,4,0,3.9,Completed,0,0,0,1,2,2,4,5
3819,STU103819,Sneha Bose,Female,28,Bachelor,Employed,Ahmedabad,Laptop,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,2,21,47.5,7,0.8,7,1,5.4,4,6,6,46.0,100.0,45.6,2,06-04-2024,Debit Card,Yes,No,3557,100,0,3,4.7,Completed,0,0,0,0,1,1,2,1
3820,STU103820,Rohan Shah,Female,25,Bachelor,Employed,Jaipur,Mobile,Low,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,27,70.5,0,0.5,7,6,6.4,5,4,3,62.0,54.0,57.4,1,21-06-2025,UPI,Yes,No,4161,74,0,2,2.4,Completed,0,0,0,1,1,1,1,5
3821,STU103821,Ritika Desai,Female,24,HighSchool,Employed,Pune,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,38,63.7,0,7.8,11,4,9.9,2,8,2,65.9,53.8,37.0,3,10-11-2024,Credit Card,Yes,No,4261,75,1,1,3.7,Completed,0,2,0,1,0,2,3,0
3822,STU103822,Sneha Patel,Male,17,Diploma,Employed,Vadodara,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,2,32,72.5,2,1.4,8,9,6.0,5,5,2,61.4,60.2,58.4,3,27-03-2024,Free,No,No,0,72,1,1,3.7,Completed,1,1,0,1,2,2,4,2
3823,STU103823,Aditya Bhardwaj,Male,25,Bachelor,Student,Indore,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,7,28,48.7,1,1.6,11,6,9.3,5,5,5,60.7,70.9,50.6,1,29-06-2024,Free,No,No,0,78,1,1,4.9,Not Completed,1,0,2,1,2,1,2,2
3824,STU103824,Aditya Gupta,Female,22,Bachelor,Employed,Bhopal,Laptop,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,44,59.1,2,0.5,7,4,4.5,6,4,2,83.7,46.6,59.0,3,17-03-2024,Free,No,Yes,0,45,3,2,3.5,Not Completed,0,0,0,0,0,2,4,2
3825,STU103825,Ananya Verma,Male,32,Bachelor,Student,Nagpur,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,47,71.6,3,8.9,9,4,9.4,3,7,2,70.5,62.5,46.2,1,24-04-2024,UPI,Yes,No,5231,97,2,0,5.0,Not Completed,1,0,2,1,0,2,4,5
3826,STU103826,Rohan Mehta,Male,23,Master,Student,Ahmedabad,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,3,29,78.0,4,0.5,18,6,5.3,6,4,0,57.2,71.5,66.9,2,24-12-2023,NetBanking,Yes,No,3840,44,2,1,3.9,Completed,1,3,2,0,0,1,4,3
3827,STU103827,Rohan Shah,Male,28,Master,Employed,Delhi,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,3,27,91.9,1,0.5,4,5,7.9,6,4,2,61.8,71.8,71.7,2,25-05-2025,Free,No,No,0,64,1,1,5.0,Completed,1,3,0,0,2,1,1,2
3828,STU103828,Sai Kumar,Female,19,Diploma,Employed,Surat,Mobile,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,8,42,34.0,3,8.5,0,5,6.0,2,8,3,58.1,43.3,26.1,3,23-12-2024,NetBanking,Yes,No,3638,82,2,0,4.1,Completed,0,1,0,1,1,1,2,3
3829,STU103829,Sai Singh,Male,24,PhD,Student,Mumbai,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,46,85.8,4,7.1,10,8,8.1,4,6,5,71.6,72.6,57.7,3,04-05-2024,Free,No,No,0,63,1,0,3.2,Not Completed,1,4,2,1,2,2,3,2
3830,STU103830,Sakshi Nair,Male,24,Bachelor,Student,Delhi,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,5,40,62.1,2,3.3,2,5,6.8,5,5,6,97.7,49.2,54.2,4,28-01-2024,UPI,Yes,No,4239,52,2,2,4.7,Completed,1,0,2,0,0,1,4,5
3831,STU103831,Neha Shah,Female,33,Bachelor,Student,Vadodara,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,41,80.5,5,8.3,3,5,10.0,7,3,4,79.1,59.2,73.2,0,21-02-2024,Free,No,No,0,68,3,0,4.7,Completed,0,0,2,0,2,2,4,2
3832,STU103832,Kavya Gupta,Female,30,Bachelor,Student,Vadodara,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,40,68.5,3,3.3,5,3,3.5,7,3,4,81.1,67.1,69.3,4,17-04-2024,Free,No,No,0,49,3,1,3.7,Completed,0,0,2,0,0,2,4,2
3833,STU103833,Arjun Gupta,Male,34,Bachelor,Student,Bhopal,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,7,43,54.7,2,0.5,1,8,7.1,7,3,8,91.9,80.2,65.1,2,25-10-2023,UPI,Yes,No,4716,72,4,1,4.7,Completed,1,0,2,1,2,2,4,5
3834,STU103834,Pooja Shah,Female,21,Bachelor,Employed,Bengaluru,Mobile,Low,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,5,23,61.0,0,4.6,0,4,6.6,3,7,5,57.0,83.8,43.5,5,25-03-2025,Scholarship,No,No,470,65,1,1,3.5,Not Completed,0,0,0,1,1,0,4,4
3835,STU103835,Aarav Gupta,Female,26,Master,Employed,Surat,Mobile,High,C108,Excel for Business,Business,Beginner,25,4.1,5,43,59.5,1,4.0,3,5,9.3,6,4,2,60.3,48.1,59.2,3,23-11-2024,Credit Card,Yes,No,3235,40,0,3,3.6,Not Completed,0,3,0,1,0,1,0,0
3836,STU103836,Arjun Verma,Male,37,Bachelor,Student,Mumbai,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,6,40,54.7,5,0.5,4,5,4.1,3,7,1,67.7,63.5,40.3,0,29-02-2024,Free,No,No,0,63,4,1,4.3,Not Completed,1,0,2,1,2,1,2,2
3837,STU103837,Rohan Shah,Male,24,HighSchool,Employed,Jaipur,Tablet,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,21,33.3,0,3.3,6,3,5.3,7,3,3,65.4,64.9,56.9,2,26-05-2025,Debit Card,Yes,No,4879,73,1,2,4.2,Not Completed,1,2,0,2,0,2,3,1
3838,STU103838,Neha Reddy,Female,27,HighSchool,Employed,Pune,Tablet,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,24,50.4,4,0.5,12,5,5.6,2,8,7,72.5,47.2,32.0,2,06-02-2024,Debit Card,Yes,No,3627,70,4,0,3.7,Not Completed,0,2,0,2,0,1,2,1
3839,STU103839,Rohan Verma,Female,35,Master,Student,Lucknow,Mobile,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,30,29.4,1,1.9,3,6,4.0,4,5,3,50.4,58.8,37.2,1,29-11-2023,NetBanking,Yes,No,4079,34,2,1,4.9,Completed,0,3,2,1,2,1,1,3
3840,STU103840,Aditya Mehta,Male,34,Diploma,Student,Bengaluru,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,7,32,51.9,1,4.2,5,8,1.9,4,6,8,69.4,85.6,46.4,3,30-01-2025,UPI,Yes,No,4666,73,1,1,3.7,Not Completed,1,1,2,1,2,1,4,5
3841,STU103841,Ritika Desai,Female,25,Bachelor,Employed,Kolkata,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,7,45,46.1,1,4.6,9,5,7.8,1,9,6,91.7,54.0,24.8,2,24-11-2024,UPI,Yes,No,7089,81,1,0,4.0,Completed,0,0,0,1,0,0,4,5
3842,STU103842,Rahul Gupta,Female,20,Master,Student,Indore,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,34,74.6,3,4.7,25,6,5.7,3,7,2,63.1,59.4,47.1,0,06-04-2025,Free,No,No,0,62,0,1,4.4,Not Completed,0,3,2,0,2,2,4,2
3843,STU103843,Kavya Iyer,Male,29,Master,Student,Surat,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,43,59.9,1,5.3,5,5,5.4,5,5,5,85.6,51.8,53.5,1,28-06-2025,UPI,Yes,Yes,4896,76,2,1,3.6,Not Completed,1,3,2,0,2,2,4,5
3844,STU103844,Nikhil Nair,Male,23,Bachelor,Student,Nagpur,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,29,55.9,1,4.4,1,4,8.0,5,5,1,76.0,43.5,51.7,5,30-06-2024,UPI,Yes,Yes,6002,51,1,0,3.8,Not Completed,1,0,2,0,2,0,4,5
3845,STU103845,Ritika Bose,Female,31,Bachelor,Employed,Chennai,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,3,27,72.9,2,0.5,11,5,5.6,7,3,5,78.2,40.6,69.5,3,11-03-2025,Credit Card,Yes,No,4130,69,3,0,5.0,Completed,0,0,0,0,2,1,4,0
3846,STU103846,Arjun Desai,Female,33,Bachelor,Student,Mumbai,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,40,64.6,2,0.5,0,5,3.3,4,6,2,67.5,83.0,50.7,2,22-06-2025,UPI,Yes,Yes,4041,65,3,1,4.0,Completed,0,0,2,1,0,2,4,5
3847,STU103847,Sneha Shah,Female,31,Master,Student,Ahmedabad,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,3,23,96.6,2,1.8,17,5,7.0,4,6,1,65.4,53.2,60.5,5,12-12-2024,UPI,Yes,Yes,3410,54,2,2,3.2,Completed,0,3,2,1,2,1,4,5
3848,STU103848,Priya Mehta,Male,17,Master,Student,Ahmedabad,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,7,28,17.2,1,2.3,2,5,5.9,7,3,2,68.3,61.6,51.1,2,03-09-2024,Scholarship,No,No,1953,89,1,2,4.6,Completed,1,3,2,1,2,2,4,4
3849,STU103849,Meera Singh,Female,23,Bachelor,Student,Vadodara,Mobile,High,C101,Python Basics,Programming,Beginner,45,4.6,5,34,38.4,4,2.3,19,2,3.6,2,8,2,76.5,45.7,27.7,1,04-01-2025,Free,No,Yes,0,77,1,1,2.4,Not Completed,0,0,2,1,0,1,4,2
3850,STU103850,Arjun Reddy,Female,19,Bachelor,Student,Nagpur,Mobile,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,29,57.0,2,1.9,3,5,7.4,5,5,3,73.8,51.7,52.5,1,08-03-2024,Scholarship,No,Yes,229,66,2,1,4.9,Completed,0,0,2,1,0,1,1,4
3851,STU103851,Ananya Mehta,Other,17,Bachelor,Student,Pune,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,4,31,82.0,4,0.5,0,7,8.3,4,6,7,79.0,42.1,54.8,0,05-06-2024,UPI,Yes,No,4195,71,4,1,3.2,Completed,2,0,2,1,2,1,4,5
3852,STU103852,Kavya Kumar,Male,26,HighSchool,Unemployed,Kolkata,Mobile,Low,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,21,75.3,0,1.9,12,4,2.0,3,7,5,68.6,80.6,48.4,1,04-02-2025,UPI,Yes,No,5235,84,4,0,5.0,Completed,1,2,3,1,1,2,4,5
3853,STU103853,Sneha Bose,Male,28,Bachelor,Employed,Pune,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,2,30,84.7,6,5.0,5,6,7.0,4,5,3,66.0,52.9,56.3,4,15-12-2024,Scholarship,No,No,744,67,0,2,3.5,Completed,1,0,0,1,2,1,2,4
3854,STU103854,Vivaan Singh,Male,19,Master,Student,Bengaluru,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,8,38,69.4,4,0.5,3,8,6.6,7,3,6,57.4,74.8,70.0,5,28-01-2024,UPI,Yes,No,3271,35,1,2,3.0,Completed,1,3,2,1,2,1,0,5
3855,STU103855,Ananya Joshi,Female,30,Master,Employed,Mumbai,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,50,71.5,7,3.6,7,3,5.0,5,5,1,63.2,66.1,58.3,3,15-11-2024,NetBanking,Yes,No,5922,53,0,0,5.0,Not Completed,0,3,0,0,0,2,4,3
3856,STU103856,Isha Sharma,Male,27,Bachelor,Student,Jaipur,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,8,45,83.9,0,0.5,4,9,4.6,8,2,3,74.4,79.3,81.3,1,24-03-2025,NetBanking,Yes,Yes,4630,78,7,0,5.0,Not Completed,1,0,2,1,0,2,4,3
3857,STU103857,Rahul Reddy,Male,38,Diploma,Employed,Mumbai,Laptop,Low,C108,Excel for Business,Business,Beginner,25,4.1,5,30,85.1,2,0.5,18,3,5.9,3,7,0,64.9,71.9,51.4,4,18-02-2025,Debit Card,Yes,No,3248,85,1,3,4.6,Not Completed,1,1,0,0,1,1,0,1
3858,STU103858,Aditya Joshi,Female,22,HighSchool,Employed,Hyderabad,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,30,89.1,0,3.0,5,11,5.2,5,5,6,87.3,65.8,64.5,3,18-03-2025,Scholarship,No,No,1690,91,1,0,3.5,Completed,0,2,0,1,2,2,4,4
3859,STU103859,Sai Patel,Female,29,HighSchool,Self-Employed,Delhi,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,46,80.4,2,7.2,1,9,7.0,8,2,2,93.1,65.1,79.4,2,14-05-2025,UPI,Yes,No,4103,91,8,1,4.8,Completed,0,2,1,0,2,1,4,5
3860,STU103860,Neha Patel,Female,24,Bachelor,Employed,Mumbai,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,6,36,28.5,5,0.5,4,6,7.9,3,7,4,94.0,60.9,31.0,5,23-07-2025,Free,No,Yes,0,65,4,0,3.8,Not Completed,0,0,0,1,2,1,2,2
3861,STU103861,Ritika Joshi,Male,23,Master,Employed,Mumbai,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,2,58,85.3,3,6.8,4,10,10.0,6,4,3,77.1,63.6,69.1,4,23-09-2024,Scholarship,No,No,1962,100,3,0,3.7,Not Completed,1,3,0,0,2,2,4,4
3862,STU103862,Sakshi Reddy,Female,30,Bachelor,Employed,Hyderabad,Mobile,High,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,5,27,50.5,4,3.9,0,1,7.2,4,6,4,100.0,55.3,44.4,1,03-08-2024,UPI,Yes,No,4197,93,2,0,2.1,Not Completed,0,0,0,1,0,1,1,5
3863,STU103863,Sneha Patel,Male,26,Bachelor,Employed,Vadodara,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,38,49.7,2,8.5,10,10,6.7,6,4,5,84.3,73.2,57.1,2,20-02-2024,UPI,Yes,No,3697,67,3,2,4.2,Completed,1,0,0,1,2,1,2,5
3864,STU103864,Kavya Desai,Female,32,Bachelor,Employed,Kolkata,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,31,54.5,2,0.5,7,11,8.3,3,7,5,61.5,75.2,40.8,3,26-03-2025,Free,No,Yes,0,85,2,1,3.5,Completed,0,0,0,0,0,2,4,2
3865,STU103865,Vivaan Iyer,Male,17,Bachelor,Self-Employed,Vadodara,Laptop,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,7,38,73.0,2,0.5,0,5,9.4,5,5,1,78.8,75.0,59.3,3,18-05-2025,Debit Card,Yes,No,3804,68,2,0,5.0,Not Completed,1,0,1,0,2,1,2,1
3866,STU103866,Ritika Sharma,Male,26,Bachelor,Employed,Bengaluru,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,35,23.6,1,0.5,16,3,7.7,4,6,2,95.0,87.6,36.6,2,06-11-2024,Debit Card,Yes,No,3056,66,0,0,3.3,Not Completed,1,0,0,0,2,1,0,1
3867,STU103867,Pooja Iyer,Male,29,Bachelor,Employed,Indore,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,24,35.8,2,3.9,37,7,2.9,3,7,3,40.8,78.5,34.5,1,28-07-2025,UPI,Yes,No,6095,91,1,1,4.8,Not Completed,1,0,0,1,0,2,4,5
3868,STU103868,Neha Verma,Female,17,Bachelor,Employed,Bengaluru,Tablet,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,54,52.3,1,8.5,0,8,5.5,7,3,2,55.5,75.0,64.0,2,05-05-2024,Credit Card,Yes,No,6946,84,3,3,4.6,Completed,0,0,0,2,0,0,4,0
3869,STU103869,Aditya Bhardwaj,Male,33,Bachelor,Student,Chennai,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,6,26,47.9,3,3.7,9,1,6.9,3,7,2,72.1,73.4,38.4,4,29-05-2024,NetBanking,Yes,No,5369,55,1,0,4.5,Not Completed,1,0,2,0,2,2,4,3
3870,STU103870,Vivaan Patel,Female,24,Bachelor,Employed,Ahmedabad,Tablet,Medium,C101,Python Basics,Programming,Beginner,45,4.6,2,13,64.9,2,0.5,2,8,5.0,2,8,1,72.0,52.1,37.3,3,01-03-2024,Credit Card,Yes,No,4289,79,1,0,3.3,Not Completed,0,0,0,2,2,1,4,0
3871,STU103871,Krishna Mehta,Female,17,Diploma,Student,Jaipur,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,55,73.9,3,15.5,0,4,8.3,6,4,0,72.5,58.7,64.8,1,20-03-2024,UPI,Yes,Yes,4155,93,2,2,4.3,Completed,0,1,2,1,2,2,4,5
3872,STU103872,Isha Gupta,Female,30,Bachelor,Student,Jaipur,Mobile,High,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,41,60.5,1,0.5,14,1,8.5,6,4,2,65.1,53.3,59.8,4,19-05-2024,Free,No,Yes,0,100,3,1,4.5,Not Completed,0,0,2,1,0,2,4,2
3873,STU103873,Aarav Sharma,Female,25,Master,Student,Bengaluru,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,38,46.5,3,0.5,6,7,7.4,4,6,3,73.8,76.0,44.1,6,14-07-2024,UPI,Yes,No,4484,70,2,0,4.6,Not Completed,0,3,2,1,0,2,3,5
3874,STU103874,Meera Desai,Female,26,Bachelor,Employed,Delhi,Laptop,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,8,44,19.7,4,2.5,7,5,2.8,10,0,4,62.5,70.6,70.4,4,03-04-2024,NetBanking,Yes,No,4538,48,1,0,4.0,Completed,0,0,0,0,1,2,4,3
3875,STU103875,Meera Sharma,Female,19,Bachelor,Employed,Delhi,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,27,93.0,1,13.1,3,1,7.5,2,8,2,56.7,42.4,46.7,2,01-10-2024,UPI,Yes,No,6478,62,1,2,4.3,Not Completed,0,0,0,1,0,0,4,5
3876,STU103876,Sakshi Nair,Female,24,Bachelor,Student,Hyderabad,Mobile,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,3,36,78.5,3,8.2,7,2,7.8,4,6,6,80.4,70.2,55.0,1,07-07-2024,Credit Card,Yes,No,4516,57,3,1,5.0,Completed,0,0,2,1,0,2,3,0
3877,STU103877,Nikhil Gupta,Male,24,Master,Employed,Surat,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,35,37.4,2,2.7,1,5,8.7,3,7,5,61.9,42.5,33.2,0,19-09-2024,Free,No,No,0,80,2,0,3.3,Not Completed,1,3,0,0,2,1,0,2
