,Student_ID,Name,Gender,Age,Education_Level,Employment_Status,City,Device_Type,Internet_Connection_Quality,Course_ID,Course_Name,Category,Course_Level,Course_Duration_Days,Instructor_Rating,Login_Frequency,Average_Session_Duration_Min,Video_Completion_Rate,Discussion_Participation,Time_Spent_Hours,Days_Since_Last_Login,Notifications_Checked,Peer_Interaction_Score,Assignments_Submitted,Assignments_Missed,Quiz_Attempts,Quiz_Score_Avg,Project_Grade,Progress_Percentage,Rewatch_Count,Enrollment_Date,Payment_Mode,Fee_Paid,Discount_Used,Payment_Amount,App_Usage_Percentage,Reminder_Emails_Clicked,Support_Tickets_Raised,Satisfaction_Rating,Completed,Gender_Encoded,Education_Encoded,Employment_Encoded,Device_Encoded,Internet_Encoded,Level_Encoded,Category_Encoded,Payment_Encoded
45089,STU145089,Krishna Singh,Female,18,Master,Student,Indore,Tablet,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,27,54.3,3,4.8,6,5,9.4,7,3,7,68.3,94.3,65.7,3,28-01-2024,Debit Card,Yes,No,4777,63,0,1,4.7,Completed,0,3,2,2,2,2,4,1
45090,STU145090,Neha Kumar,Female,24,PhD,Employed,Pune,Mobile,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,4,44,77.1,3,3.0,3,4,6.0,3,7,3,90.7,78.1,48.9,2,24-12-2024,UPI,Yes,Yes,5955,85,0,3,5.0,Completed,0,4,0,1,2,0,4,5
45091,STU145091,Sneha Bhardwaj,Female,33,HighSchool,Employed,Pune,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,39,71.2,3,4.0,6,3,7.1,3,6,4,77.1,68.0,46.3,3,07-07-2025,UPI,Yes,No,5360,58,1,2,4.4,Not Completed,0,2,0,0,2,2,4,5
45092,STU145092,Priya Desai,Male,22,Master,Employed,Jaipur,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,49,46.1,1,11.2,17,3,10.0,4,6,5,56.7,86.0,44.4,2,06-03-2024,UPI,Yes,Yes,4258,81,3,1,3.4,Not Completed,1,3,0,1,2,2,4,5
45093,STU145093,Nikhil Singh,Male,26,Bachelor,Unemployed,Surat,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,44,51.7,1,0.5,12,5,5.5,5,5,5,43.7,35.6,49.9,3,02-10-2024,Credit Card,Yes,No,5321,88,6,1,2.6,Not Completed,1,0,3,1,2,2,4,0
45094,STU145094,Priya Joshi,Male,33,Bachelor,Employed,Lucknow,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,40,63.6,2,0.5,0,6,6.4,9,1,2,65.5,47.7,78.6,5,22-02-2024,Debit Card,Yes,No,5310,56,3,0,3.8,Completed,1,0,0,0,2,2,4,1
45095,STU145095,Priya Bhardwaj,Female,17,Bachelor,Student,Vadodara,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,24,57.7,3,4.2,14,6,4.5,5,5,2,82.3,100.0,55.2,1,10-07-2024,UPI,Yes,No,4931,58,1,2,4.5,Not Completed,0,0,2,1,2,2,3,5
45096,STU145096,Ananya Nair,Female,35,Bachelor,Student,Lucknow,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,7,36,70.3,2,0.7,2,12,4.2,8,2,3,61.3,70.2,76.1,1,05-05-2025,UPI,Yes,No,4936,50,3,0,3.1,Completed,0,0,2,1,2,2,3,5
45097,STU145097,Arjun Mehta,Female,26,Master,Employed,Bengaluru,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,3,26,59.3,0,0.5,2,3,5.6,6,4,5,69.8,72.9,60.4,2,29-08-2024,UPI,Yes,No,4022,70,4,1,3.8,Completed,0,3,0,1,2,1,4,5
45098,STU145098,Sneha Bhardwaj,Female,25,Master,Student,Chennai,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,6,51,82.3,3,5.3,7,3,8.0,7,3,6,72.6,82.7,74.9,2,24-02-2024,Free,No,No,0,75,3,0,4.3,Not Completed,0,3,2,0,0,1,4,2
45099,STU145099,Ananya Shah,Female,32,Bachelor,Student,Bengaluru,Laptop,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,46,54.9,4,0.5,21,8,5.7,5,5,2,80.4,93.7,53.9,3,12-09-2024,Credit Card,Yes,No,4583,64,2,0,5.0,Completed,0,0,2,0,2,2,3,0
45100,STU145100,Priya Shah,Female,22,HighSchool,Student,Bengaluru,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,17,65.8,4,2.7,0,3,4.9,7,2,0,56.5,66.6,68.4,1,20-10-2024,UPI,Yes,No,3157,61,0,3,5.0,Completed,0,2,2,1,2,1,0,5
45101,STU145101,Sakshi Bhardwaj,Female,23,Bachelor,Student,Hyderabad,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,6,36,63.6,3,0.5,3,3,3.9,8,2,3,83.3,86.3,74.6,5,15-06-2025,NetBanking,Yes,No,3351,84,3,0,4.5,Completed,0,0,2,1,2,1,0,3
45102,STU145102,Vivaan Shah,Female,17,Bachelor,Employed,Delhi,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,5,41,53.2,2,8.0,0,2,6.4,5,5,2,90.0,41.8,50.7,1,11-03-2025,Credit Card,Yes,No,4323,78,5,2,4.9,Completed,0,0,0,1,2,2,3,0
45103,STU145103,Sai Patel,Male,31,Bachelor,Self-Employed,Jaipur,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,33,34.3,4,2.5,7,4,9.4,3,7,4,77.4,85.5,34.3,6,15-07-2024,Debit Card,Yes,No,4974,64,0,2,4.7,Completed,1,0,1,0,2,2,4,1
45104,STU145104,Isha Joshi,Female,17,Master,Student,Lucknow,Mobile,Low,C108,Excel for Business,Business,Beginner,25,4.1,5,42,82.5,1,0.5,14,7,6.5,2,8,6,49.2,62.9,44.0,1,26-12-2023,Free,No,No,0,83,2,2,2.9,Not Completed,0,3,2,1,1,1,0,2
45105,STU145105,Krishna Kumar,Female,19,HighSchool,Student,Pune,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,7,27,75.5,2,7.0,6,7,5.2,5,5,5,53.1,79.4,60.4,5,23-12-2024,NetBanking,Yes,Yes,3471,53,2,1,4.2,Completed,0,2,2,1,2,2,3,3
45106,STU145106,Rahul Kumar,Female,35,Diploma,Employed,Bhopal,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,10,7,69.6,1,0.5,1,6,8.3,6,4,2,86.9,68.0,63.8,2,27-05-2025,Free,No,No,0,54,0,3,3.4,Completed,0,1,0,1,2,2,4,2
45107,STU145107,Ritika Gupta,Male,20,Bachelor,Student,Jaipur,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,36,55.0,4,0.5,5,7,3.1,7,3,3,67.7,70.0,64.8,1,20-07-2024,Scholarship,No,No,1430,61,0,0,4.1,Completed,1,0,2,0,2,2,4,4
45108,STU145108,Sai Singh,Male,36,Master,Student,Surat,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,6,40,59.3,6,5.1,8,10,5.9,7,3,5,90.3,66.4,66.1,4,18-09-2024,Scholarship,No,No,1105,100,1,0,3.7,Completed,1,3,2,1,0,0,4,4
45109,STU145109,Nikhil Nair,Female,28,Bachelor,Employed,Kolkata,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,1,16,85.0,2,0.9,7,5,10.0,3,7,3,88.6,55.7,50.5,1,31-08-2025,UPI,Yes,No,3687,73,1,2,3.7,Completed,0,0,0,1,0,1,2,5
45110,STU145110,Vihaan Mehta,Male,30,Bachelor,Student,Ahmedabad,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,3,15,56.5,0,0.5,14,5,6.3,3,7,5,98.1,64.6,41.0,3,17-04-2024,Credit Card,Yes,No,4633,63,0,2,4.5,Completed,1,0,2,0,0,1,4,0
45111,STU145111,Neha Shah,Female,30,Bachelor,Employed,Ahmedabad,Laptop,Low,C107,Statistics for Data Science,Math,Intermediate,50,4.2,6,45,78.0,1,0.5,1,1,2.7,6,4,3,83.1,61.7,66.4,3,18-12-2023,NetBanking,Yes,No,4192,66,2,2,4.0,Completed,0,0,0,0,1,2,3,3
45112,STU145112,Neha Verma,Male,26,HighSchool,Employed,Lucknow,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,23,72.7,1,2.9,14,0,5.6,5,5,2,66.6,81.4,59.5,3,30-10-2024,Debit Card,Yes,No,3718,46,0,3,4.6,Completed,1,2,0,0,2,1,1,1
45113,STU145113,Rohan Desai,Male,37,Master,Employed,Bhopal,Laptop,High,C107,Statistics for Data Science,Math,Intermediate,50,4.2,2,31,81.3,0,4.5,1,4,6.5,8,2,5,68.0,61.0,79.5,2,29-10-2023,Free,No,No,0,100,3,0,4.5,Completed,1,3,0,0,0,2,3,2
45114,STU145114,Arjun Bhardwaj,Male,17,Master,Student,Lucknow,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,4,33,69.7,0,4.5,1,7,6.4,5,5,2,80.4,63.7,57.6,2,14-08-2024,NetBanking,Yes,No,4193,76,2,1,5.0,Completed,1,3,2,0,2,1,1,3
45115,STU145115,Kavya Kumar,Female,27,Bachelor,Student,Lucknow,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,7,35,79.7,6,0.9,4,4,7.2,6,4,6,67.6,88.3,68.3,4,05-04-2024,Free,No,Yes,0,42,2,0,4.9,Not Completed,0,0,2,1,2,2,3,2
45116,STU145116,Sakshi Gupta,Male,18,Bachelor,Employed,Bengaluru,Mobile,Medium,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,3,42,55.2,0,5.7,0,3,6.3,6,4,6,59.7,59.7,58.3,2,01-08-2025,NetBanking,Yes,No,3596,73,1,2,3.8,Not Completed,1,0,0,1,2,1,2,3
45117,STU145117,Isha Iyer,Female,27,Master,Student,Pune,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,6,23,88.2,3,8.4,2,2,4.5,4,6,1,66.3,64.5,58.1,3,24-08-2025,NetBanking,Yes,Yes,3507,89,3,1,2.9,Not Completed,0,3,2,0,2,1,1,3
45118,STU145118,Arjun Verma,Male,29,Bachelor,Employed,Bhopal,Laptop,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,2,30,92.7,1,2.9,2,4,4.1,6,4,8,60.0,62.2,71.6,3,10-06-2024,Scholarship,No,No,2133,88,2,0,4.8,Completed,1,0,0,0,2,2,3,4
45119,STU145119,Ananya Sharma,Female,24,Master,Student,Lucknow,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,47,73.5,2,6.9,9,6,8.6,5,5,5,56.1,62.2,58.8,1,19-07-2025,UPI,Yes,No,5936,64,4,0,3.3,Not Completed,0,3,2,1,0,2,4,5
45120,STU145120,Sai Desai,Male,33,Master,Student,Bhopal,Laptop,High,C101,Python Basics,Programming,Beginner,45,4.6,5,25,75.4,2,2.1,2,7,3.5,6,4,1,82.0,53.0,65.0,3,29-08-2024,UPI,Yes,No,4223,84,4,0,3.7,Completed,1,3,2,0,0,1,4,5
45121,STU145121,Sneha Shah,Female,17,Bachelor,Employed,Kolkata,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,2,11,54.2,0,0.5,0,2,7.7,5,5,5,48.9,100.0,54.0,0,17-08-2025,Credit Card,Yes,Yes,3826,23,1,1,3.3,Not Completed,0,0,0,1,2,1,4,0
45122,STU145122,Krishna Desai,Male,29,Bachelor,Student,Delhi,Mobile,Medium,C101,Python Basics,Programming,Beginner,45,4.6,2,25,72.9,3,6.5,4,2,2.9,2,8,4,83.3,83.1,41.7,3,21-03-2025,Free,No,Yes,0,31,4,3,5.0,Completed,1,0,2,1,2,1,4,2
45123,STU145123,Nikhil Gupta,Male,27,Master,Employed,Chennai,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,5,11,71.2,4,0.5,14,6,10.0,4,6,3,91.7,97.8,53.8,2,10-02-2024,UPI,Yes,Yes,4596,67,6,1,3.9,Not Completed,1,3,0,0,2,2,4,5
45124,STU145124,Priya Singh,Female,24,PhD,Student,Bengaluru,Mobile,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,21,66.2,1,2.5,7,8,6.5,4,6,2,68.2,76.2,51.0,3,03-10-2025,NetBanking,Yes,No,5130,69,2,1,3.6,Not Completed,0,4,2,1,2,2,4,3
45125,STU145125,Sakshi Bhardwaj,Female,17,Bachelor,Student,Jaipur,Tablet,Low,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,5,45,60.0,1,3.7,1,5,5.8,5,5,4,74.6,67.9,54.4,4,22-12-2024,Debit Card,Yes,No,3604,85,4,0,4.8,Not Completed,0,0,2,2,1,1,1,1
45126,STU145126,Krishna Joshi,Male,21,Bachelor,Student,Nagpur,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,7,40,28.1,4,6.3,5,6,7.6,3,7,5,76.6,66.3,31.2,1,06-11-2024,UPI,Yes,No,4286,100,4,1,3.6,Not Completed,1,0,2,0,2,1,1,5
45127,STU145127,Rohan Reddy,Female,25,Bachelor,Employed,Bengaluru,Mobile,Medium,C108,Excel for Business,Business,Beginner,25,4.1,5,37,70.1,4,1.8,6,6,4.5,4,6,3,87.7,58.8,51.5,1,11-07-2025,UPI,Yes,No,3107,88,1,2,4.6,Not Completed,0,0,0,1,2,1,0,5
45128,STU145128,Priya Kumar,Female,29,Bachelor,Student,Vadodara,Laptop,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,43,77.3,2,7.4,0,5,4.1,6,4,5,84.1,56.8,65.9,3,30-01-2024,Debit Card,Yes,No,5477,80,2,0,4.3,Completed,0,0,2,0,0,2,4,1
45129,STU145129,Rahul Mehta,Female,27,Master,Student,Vadodara,Mobile,High,C103,Introduction to AI,Programming,Intermediate,75,4.5,7,48,56.3,1,10.2,0,8,4.4,6,4,3,67.3,83.4,59.9,1,15-03-2024,Debit Card,Yes,No,6158,59,4,0,4.2,Completed,0,3,2,1,0,2,4,1
45130,STU145130,Sneha Shah,Male,17,Bachelor,Student,Hyderabad,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,7,22,72.3,4,2.1,0,7,4.2,5,5,2,81.8,59.3,58.3,2,16-11-2024,Credit Card,Yes,No,6716,57,5,0,4.4,Not Completed,1,0,2,0,2,0,4,0
45131,STU145131,Isha Kumar,Other,29,Master,Employed,Bengaluru,Mobile,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,4,39,71.7,3,7.5,21,1,5.3,4,6,2,52.8,50.4,51.6,3,20-09-2025,Free,No,Yes,0,100,1,1,4.6,Not Completed,2,3,0,1,1,2,4,2
45132,STU145132,Ritika Desai,Female,27,Bachelor,Student,Vadodara,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,7,43,45.3,3,3.0,1,8,3.1,3,7,4,81.9,65.3,37.1,5,18-11-2023,UPI,Yes,Yes,4156,34,1,0,4.8,Completed,0,0,2,1,2,2,3,5
45133,STU145133,Ritika Mehta,Male,18,Master,Employed,Surat,Mobile,Low,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,53,80.3,2,1.5,1,5,5.3,5,5,3,60.3,68.2,61.5,1,13-09-2025,Debit Card,Yes,No,5398,65,2,0,2.9,Completed,1,3,0,1,1,2,4,1
45134,STU145134,Neha Kumar,Male,18,Bachelor,Student,Pune,Mobile,Medium,C107,Statistics for Data Science,Math,Intermediate,50,4.2,4,53,33.5,4,0.5,0,3,5.9,4,6,5,75.3,53.1,38.4,3,07-12-2023,Debit Card,Yes,No,4789,37,3,1,4.2,Not Completed,1,0,2,1,2,2,3,1
45135,STU145135,Arjun Patel,Female,32,Master,Student,Hyderabad,Laptop,Medium,C105,UI/UX Design Fundamentals,Design,Beginner,40,4.4,9,29,86.4,1,0.9,3,6,7.5,5,5,4,68.6,87.6,64.6,4,27-11-2024,UPI,Yes,No,4132,76,3,1,5.0,Completed,0,3,2,0,2,1,1,5
45136,STU145136,Priya Verma,Female,31,Bachelor,Employed,Ahmedabad,Laptop,Medium,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,7,21,81.3,2,0.5,1,7,4.0,6,4,4,91.7,96.2,69.3,4,15-03-2025,Credit Card,Yes,No,6880,75,3,0,5.0,Not Completed,0,0,0,0,2,0,4,0
45137,STU145137,Aditya Mehta,Female,34,Bachelor,Employed,Lucknow,Laptop,Medium,C102,Data Analysis with Python,Programming,Intermediate,60,4.7,3,37,19.6,0,0.5,1,2,8.2,4,6,4,40.0,65.1,34.1,4,17-04-2025,NetBanking,Yes,No,4941,88,4,3,3.2,Not Completed,0,0,0,0,2,2,4,3
45138,STU145138,Kavya Verma,Male,25,Bachelor,Student,Jaipur,Mobile,High,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,5,43,58.2,2,0.5,6,6,8.7,7,3,3,65.2,89.8,66.9,3,13-11-2023,Debit Card,Yes,No,3412,100,2,1,3.7,Completed,1,0,2,1,0,1,2,1
45139,STU145139,Ritika Sharma,Male,29,Bachelor,Employed,Lucknow,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,5,25,33.4,2,0.5,4,3,6.7,7,2,7,70.3,56.2,56.5,2,22-07-2025,Credit Card,Yes,No,3263,92,3,0,3.6,Completed,1,0,0,0,2,1,0,0
45140,STU145140,Krishna Desai,Female,28,Master,Employed,Delhi,Mobile,High,C106,Machine Learning A-Z,Programming,Advanced,90,4.6,3,40,67.1,4,0.5,7,3,5.6,5,5,5,81.5,80.3,57.5,5,25-11-2024,UPI,Yes,No,6385,45,5,1,4.1,Not Completed,0,3,0,1,0,0,4,5
45141,STU145141,Sakshi Joshi,Male,35,Bachelor,Student,Ahmedabad,Mobile,Low,C104,Digital Marketing Essentials,Marketing,Beginner,30,4.3,4,41,52.6,1,7.7,1,6,8.5,4,6,3,84.4,67.2,45.8,7,22-11-2023,Debit Card,Yes,Yes,2942,81,4,0,5.0,Completed,1,0,2,1,1,1,2,1
45142,STU145142,Arjun Iyer,Male,29,Bachelor,Student,Pune,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,7,32,68.5,4,0.5,3,8,9.4,1,9,4,89.3,82.1,34.1,3,22-10-2024,NetBanking,Yes,No,6039,67,5,1,4.2,Not Completed,1,0,2,0,2,2,4,3
45143,STU145143,Arjun Verma,Male,34,Bachelor,Employed,Pune,Mobile,Low,C103,Introduction to AI,Programming,Intermediate,75,4.5,3,30,25.3,3,3.5,6,12,6.2,6,4,4,77.2,84.1,49.1,1,14-09-2024,UPI,Yes,No,5899,74,3,1,3.1,Not Completed,1,0,0,1,1,2,4,5
45144,STU145144,Rahul Singh,Female,19,Diploma,Student,Lucknow,Laptop,High,C108,Excel for Business,Business,Beginner,25,4.1,10,46,51.1,1,4.7,4,10,6.6,5,5,7,76.7,91.1,52.5,13,03-05-2024,Debit Card,Yes,Yes,3005,31,3,0,4.6,Not Completed,0,1,2,0,0,1,0,1
45145,STU145145,Vivaan Joshi,Female,29,Bachelor,Employed,Bhopal,Mobile,Low,C103,Introduction to AI,Programming,Intermediate,75,4.5,4,27,16.3,1,5.5,3,4,6.0,4,6,3,61.7,62.0,32.8,0,27-08-2024,Debit Card,Yes,No,5898,44,2,1,4.0,Completed,0,0,0,1,1,2,4,1
45146,STU145146,Aditya Gupta,Male,25,Master,Student,Chennai,Laptop,Medium,C101,Python Basics,Programming,Beginner,45,4.6,5,35,54.3,1,1.6,3,4,8.5,7,2,1,71.4,80.4,65.0,3,13-11-2023,Debit Card,Yes,No,4397,62,1,0,4.5,Completed,1,3,2,0,2,1,4,1
45147,STU145147,Meera Desai,Female,28,Bachelor,Student,Nagpur,Laptop,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,5,34,61.1,3,0.5,9,3,4.6,2,8,2,57.2,83.6,37.6,1,27-02-2024,Credit Card,Yes,No,5261,70,1,0,4.2,Completed,0,0,2,0,2,2,4,0
45148,STU145148,Rohan Bose,Female,21,Bachelor,Student,Indore,Mobile,Medium,C103,Introduction to AI,Programming,Intermediate,75,4.5,6,27,80.1,2,9.0,0,2,4.7,6,4,4,75.3,79.6,68.0,2,08-06-2024,UPI,Yes,No,5347,88,4,1,4.2,Completed,0,0,2,1,2,2,4,5
45149,STU145149,Nikhil Bose,Female,21,Bachelor,Employed,Surat,Laptop,Medium,C108,Excel for Business,Business,Beginner,25,4.1,3,19,40.3,1,0.5,6,7,7.1,4,6,7,76.1,77.5,42.0,1,29-05-2025,UPI,Yes,No,3261,98,3,0,4.4,Not Completed,0,0,0,0,2,1,0,5
